Name,%Time,Exclusive,Inclusive,#Call,#Subrs,Inclusive
.TAU_application,100.0,0.00355,1,699,1,1,1699493
int_main(int_char_**),100.0,274,1,699,1,100.002,1699489
MPI_Init(),35.1,595,595,1,0,595879
MPI_Finalize(),28.0,475,475,1,0,475193
MPI_Allreduce(),7.8,132,132,7,0,18909
void_CalcKinematicsForElems(Domain,5.7,57,96,8,262144,12112
void_CommSend(Domain,4.5,2,75,25,349.359,3028
MPI_Waitall(),3.8,64,64,25,0,2572
Real_t_CalcElemVolume(const,2.7,46,46,294912,0,0
void_Domain::Domain(Int_t_Index_t_Index_t_Index_t_Index_t_Int_t_Int_t_Int_t_Int_t),1.2,13,21,1,32774,21147
MPI_Wait(),1.2,19,19,299.359,0,66
void_CommSyncPosVel(Domain,0.8,1,13,8,87.1875,1699
MPI_Isend(),0.5,8,8,299.359,0,28
void_CommMonoQ(Domain,0.3,0.679,5,8,50,685
void_CommSBN(Domain,0.2,0.717,4,9,187.172,458
MPI_Barrier(),0.2,3,3,1,0,3143
MPI_Reduce(),0.1,1,1,1,0,1229
void_Domain::BuildMesh(Int_t_Int_t_Int_t),0.0,0.561,0.561,1,0,561
void_Domain::CreateRegionIndexSets(Int_t_Int_t),0.0,0.443,0.444,1,1,444
void_Domain::SetupCommBuffers(Int_t),0.0,0.42,0.42,1,0,420
void_CommRecv(Domain,0.0,0.0815,0.381,25,324.359,15
MPI_Irecv(),0.0,0.289,0.289,299.359,0,1
void_Domain::SetupElementConnectivities(Int_t),0.0,0.265,0.265,1,0,265
void_Domain::~Domain(),0.0,0.124,0.124,1,0,124
void_Domain::SetupBoundaryConditions(Int_t),0.0,0.0546,0.0546,1,0,55
MPI_Comm_rank(),0.0,0.0371,0.0371,77,0,0
void_InitMeshDecomp(Int_t_Int_t_Int_t,0.0,0.0118,0.0118,1,0,12
void_ParseCommandLineOptions(int_char_**_Int_t_cmdLineOpts,0.0,0.00152,0.00343,1,2,3
void_Domain::SetupSymmetryPlanes(Int_t),0.0,0.00269,0.00269,1,0,3
StrToInt,0.0,0.00191,0.00191,2,0,1
MPI_Comm_size(),0.0,0.000484,0.000484,1,0,0
void_VerifyAndWriteFinalOutput(Real_t_Domain,0.0,0.000168,0.000168,0.00195312,0,86
