"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00349","3,337","1","1",".TAU_application"
"100.0","1,081","3,337","1","364.003","int_main(int_char_**)"
"16.2","539","539","31","0","MPI_Allreduce()"
"16.1","537","537","1","0","MPI_Init()"
"14.0","466","466","1","0","MPI_Finalize()"
"11.3","222","378","32","1.04858E+06","void_CalcKinematicsForElems(Domain"
"6.0","11","201","97","1289.43","void_CommSend(Domain"
"5.3","178","178","97","0","MPI_Waitall()"
"4.9","162","162","1.08134E+06","0","Real_t_CalcElemVolume(const"
"2.8","94","94","1095.43","0","MPI_Wait()"
"1.7","7","57","32","335.953","void_CommSyncPosVel(Domain"
"1.2","2","38","32","196.571","void_CommMonoQ(Domain"
"0.6","13","21","1","32774","void_Domain::Domain(Int_t_Index_t_Index_t_Index_t_Index_t_Int_t_Int_t_Int_t_Int_t)"
"0.3","2","11","33","659.904","void_CommSBN(Domain"
"0.3","10","10","1095.43","0","MPI_Isend()"
"0.1","1","1","1","0","MPI_Reduce()"
"0.0","0.303","1","97","1192.43","void_CommRecv(Domain"
"0.0","0.932","0.932","1095.43","0","MPI_Irecv()"
"0.0","0.887","0.887","1","0","MPI_Barrier()"
"0.0","0.546","0.546","1","0","void_Domain::BuildMesh(Int_t_Int_t_Int_t)"
"0.0","0.445","0.446","1","1","void_Domain::CreateRegionIndexSets(Int_t_Int_t)"
"0.0","0.42","0.42","1","0","void_Domain::SetupCommBuffers(Int_t)"
"0.0","0.253","0.253","1","0","void_Domain::SetupElementConnectivities(Int_t)"
"0.0","0.143","0.143","293","0","MPI_Comm_rank()"
"0.0","0.117","0.117","1","0","void_Domain::~Domain()"
"0.0","0.0557","0.0557","1","0","void_Domain::SetupBoundaryConditions(Int_t)"
"0.0","0.0115","0.0115","1","0","void_InitMeshDecomp(Int_t_Int_t_Int_t"
"0.0","0.00152","0.00344","1","2","void_ParseCommandLineOptions(int_char_**_Int_t_cmdLineOpts"
"0.0","0.00272","0.00272","1","0","void_Domain::SetupSymmetryPlanes(Int_t)"
"0.0","0.00192","0.00192","2","0","StrToInt"
"0.0","0.000414","0.000414","1","0","MPI_Comm_size()"
"0.0","0.000248","0.000248","0.00291545","0","void_VerifyAndWriteFinalOutput(Real_t_Domain"
