%Time,Exclusive,Inclusive,#Call,#Subrs,Inclusive,Name
100.0,0.00579,1,178,1,1,1178177,.TAU_application
100.0,0.406,1,178,1,120.012,1178171,MG_MPI
44.5,524,524,1,0,524169,MPI_Init()
44.2,520,520,1,0,520759,MPI_Finalize()
8.6,0.467,101,36,1296,2828,MG3P
6.9,1,80,832,12413.2,97,COMM3
4.7,16,54,290,290,189,RESID
3.8,45,45,4231.5,0,11,MPI_Wait()
3.5,3,40,4087.5,4087.5,10,TAKE3
3.0,8,34,288,288,121,PSINV
1.8,3,21,4087.5,4087.5,5,GIVE3
1.6,3,18,252,252,74,RPRJ3
1.5,17,17,4231.5,0,4,MPI_Send()
1.5,15,17,4231.5,4231.5,4,READY
1.1,3,12,252,252,50,INTERP
0.8,0.126,9,252,432,36,COMM3_EX
0.7,0.0604,8,144,144,57,TAKE3_EX
0.5,1,6,2,4646.88,3205,ZRAN3
0.2,2,2,6,0,444,MPI_Barrier()
0.2,2,2,88,0,26,MPI_Allreduce()
0.2,2,2,4231.5,0,1,MPI_Irecv()
0.1,1,1,406.75,0,4,ZERO3
0.1,1,1,7,0,201,MPI_Bcast()
0.1,0.362,0.942,4,8,235,NORM2U3
0.0,0.563,0.563,2048,0,0,VRANLC
0.0,0.368,0.368,2222.55,0,0,RANDLC
0.0,0.0626,0.241,144,144,2,GIVE3_EX
0.0,0.0726,0.0726,390.875,0,0,BUBBLE
0.0,0.0183,0.0358,6,108.555,6,POWER
0.0,0.0297,0.0297,2,0,15,TIMER_START
0.0,0.0265,0.027,1,2,27,GET_ACTIVE_NPROCS
0.0,0.0268,0.0268,1,0,27,ALLOC_SPACE
0.0,0.0154,0.0154,2,0,8,SETUP
0.0,0.0141,0.0141,1,0,14,MPI_Reduce()
0.0,0.00295,0.00295,17,0,0,TIMER_CLEAR
0.0,0.00156,0.00156,0.00390625,0,399,CHECK_TIMER_FLAG
0.0,0.00144,0.00144,2,0,1,TIMER_STOP
0.0,0.000562,0.000562,0.00390625,0,144,PRINT_RESULTS
0.0,0.000352,0.000352,1,0,0,MPI_Comm_size()
0.0,0.000199,0.000199,1,0,0,MPI_Comm_rank()
0.0,0.000109,0.000109,1.00391,0,0,TIMER_READ
