Name,#Call
.TAU_application,1
MPSP,1
ADI,401
COPY_FACES,402
Z_SOLVE,401
Y_SOLVE,401
X_SOLVE,401
MPI_Waitall(),14838
COMPUTE_RHS,402
LHSZ,2807
MPI_Finalize(),1
SETUP_MPI,1
MPI_Init(),1
LHSX,2807
LHSY,2807
ADD,401
TXINVR,401
TZETAR,2807
MPI_Isend(),16848
INITIALIZE,2
EXACT_SOLUTION,361236
MPI_Barrier(),2
EXACT_RHS,1
MPI_Irecv(),16848
PINVR,2807
NINVR,2807
VERIFY,1
ERROR_NORM,1
MPI_Allreduce(),2
RHS_NORM,1
ALLOC_SPACE,1
LHSINIT,1
MPI_Bcast(),4
MPI_Comm_dup(),2
MPI_Reduce(),1
SET_CONSTANTS,1
MAKE_SET,1
MPI_Comm_size(),1
COMPUTE_BUFFER_SIZE,1
MPI_Comm_rank(),1
SET_CLASS,0.0204082
