"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00627","1,106","1","1",".TAU_application"
"100.0","0.293","1,106","1","58.0234","MG_MPI"
"48.5","536","536","1","0","MPI_Init()"
"46.8","518","518","1","0","MPI_Finalize()"
"2.3","0.0894","25","5","180","MG3P"
"1.9","10","20","42","42","RESID"
"1.8","0.379","19","119","1855.12","COMM3"
"1.0","2","10","2","8767.95","ZRAN3"
"0.9","1","9","612.75","612.75","GIVE3"
"0.8","8","8","630.25","0","MPI_Send()"
"0.7","2","7","40","40","PSINV"
"0.6","1","6","612.75","612.75","TAKE3"
"0.6","6","6","630.25","0","MPI_Wait()"
"0.4","1","4","35","35","RPRJ3"
"0.3","3","3","6","0","MPI_Barrier()"
"0.3","2","3","630.25","630.25","READY"
"0.3","1","2","35","35","INTERP"
"0.3","2","2","88","0","MPI_Allreduce()"
"0.2","2","2","55.875","0","ZERO3"
"0.2","0.856","2","4","8","NORM2U3"
"0.1","1","1","4096","0","VRANLC"
"0.1","0.0242","1","35","52.5","COMM3_EX"
"0.1","0.00832","0.939","17.5","17.5","TAKE3_EX"
"0.1","0.789","0.789","7","0","MPI_Bcast()"
"0.1","0.749","0.749","4269.3","0","RANDLC"
"0.0","0.469","0.469","630.25","0","MPI_Irecv()"
"0.0","0.0799","0.0799","415.953","0","BUBBLE"
"0.0","0.00944","0.0451","17.5","17.5","GIVE3_EX"
"0.0","0.0211","0.0395","6","107.297","POWER"
"0.0","0.0301","0.0307","1","2","GET_ACTIVE_NPROCS"
"0.0","0.0302","0.0302","2","0","TIMER_START"
"0.0","0.0285","0.0285","1","0","ALLOC_SPACE"
"0.0","0.0154","0.0154","2","0","SETUP"
"0.0","0.0145","0.0145","1","0","MPI_Reduce()"
"0.0","0.00318","0.00318","17","0","TIMER_CLEAR"
"0.0","0.00317","0.00317","0.0078125","0","CHECK_TIMER_FLAG"
"0.0","0.00133","0.00133","2","0","TIMER_STOP"
"0.0","0.00131","0.00131","0.0078125","0","PRINT_RESULTS"
"0.0","0.000297","0.000297","1","0","MPI_Comm_size()"
"0.0","0.000227","0.000227","1","0","MPI_Comm_rank()"
"0.0","0.000188","0.000188","1.00781","0","TIMER_READ"
