%Time,Exclusive,Inclusive,#Call,#Subrs,Inclusive,Name
100.0,0.00675,2,211,1,1,2211695,.TAU_application
100.0,1,2,211,1,728.125,2211688,CG
54.3,1,005,1,200,101,55146,11889,CONJ_GRAD
22.7,502,502,1,0,502225,MPI_Finalize()
13.9,0.0297,308,1,3.125,308518,INITIALIZE_MPI
13.9,307,307,1,0,307923,MPI_Init()
9.0,10,197,1,28001,197993,MAKEA
7.8,80,172,14000,688671,12,SPRNVC
4.5,98,98,18584,0,5,MPI_Wait()
4.0,88,88,18584,0,5,MPI_Send()
2.8,61,61,459115,0,0,RANDLC
1.4,30,30,229557,0,0,ICNVRT
0.6,12,12,1,0,12264,SPARSE
0.4,8,8,18584,0,0,MPI_Irecv()
0.1,2,2,14000,0,0,VECSET
0.0,0.574,0.574,1,0,574,ALLOC_SPACE
0.0,0.489,0.489,1,0,489,MPI_Bcast()
0.0,0.121,0.121,1,0,121,MPI_Barrier()
0.0,0.0643,0.0643,1,0,64,MPI_Reduce()
0.0,0.053,0.053,0.125,0,424,CHECK_TIMER_FLAG
0.0,0.0225,0.0232,1,2,23,GET_ACTIVE_NPROCS
0.0,0.0185,0.0185,0.125,0,148,PRINT_RESULTS
0.0,0.00337,0.00337,1,0,3,TIMER_START
0.0,0.00112,0.00112,9,0,0,TIMER_CLEAR
0.0,0.001,0.001,1,0,1,TIMER_STOP
0.0,0.0005,0.0005,1,0,0,MPI_Comm_rank()
0.0,0.0005,0.0005,1,0,0,SETUP_SUBMATRIX_INFO
0.0,0.00025,0.00025,1,0,0,MPI_Comm_size()
0.0,0.00025,0.00025,1,0,0,TIMER_READ
0.0,0.000125,0.000125,1,0,0,SETUP_PROC_INFO
