Name,#Call
.TAU_application,1
MPSP,1
ADI,401
COPY_FACES,402
COMPUTE_RHS,402
Z_SOLVE,401
X_SOLVE,401
Y_SOLVE,401
MPI_Waitall(),10026
LHSZ,2005
MPI_Finalize(),1
LHSY,2005
LHSX,2005
TXINVR,401
ADD,401
TZETAR,2005
SETUP_MPI,1
MPI_Init(),1
INITIALIZE,2
EXACT_SOLUTION,2.77021E+06
NINVR,2005
PINVR,2005
EXACT_RHS,1
VERIFY,1
MPI_Isend(),12036
ERROR_NORM,1
MPI_Irecv(),12036
LHSINIT,1
ALLOC_SPACE,1
MPI_Allreduce(),2
RHS_NORM,1
MPI_Barrier(),2
MPI_Comm_dup(),2
MPI_Bcast(),4
MPI_Reduce(),1
SET_CONSTANTS,1
MAKE_SET,1
COMPUTE_BUFFER_SIZE,1
MPI_Comm_size(),1
MPI_Comm_rank(),1
SET_CLASS,0.04
