%Time,Exclusive,Inclusive,#Call,#Subrs,Inclusive,Name
100.0,0.00675,3,295,1,1,3295976,.TAU_application
100.0,1,3,295,1,728.125,3295969,CG
62.8,1,744,2,070,101,55146,20502,CONJ_GRAD
20.0,657,657,1,0,657752,MPI_Finalize()
9.5,0.0297,313,1,3.125,313083,INITIALIZE_MPI
9.5,312,312,1,0,312415,MPI_Init()
7.6,11,250,1,28001,250254,MAKEA
6.7,103,222,14000,884640,16,SPRNVC
5.2,171,171,18584,0,9,MPI_Wait()
4.4,144,144,18584,0,8,MPI_Send()
2.4,79,79,589761,0,0,RANDLC
1.2,39,39,294880,0,0,ICNVRT
0.5,14,14,1,0,14962,SPARSE
0.3,9,9,18584,0,1,MPI_Irecv()
0.1,2,2,1,0,2382,ALLOC_SPACE
0.1,2,2,14000,0,0,VECSET
0.0,0.56,0.56,1,0,560,MPI_Bcast()
0.0,0.121,0.121,1,0,121,MPI_Barrier()
0.0,0.0554,0.0554,0.125,0,443,CHECK_TIMER_FLAG
0.0,0.0475,0.0475,1,0,48,MPI_Reduce()
0.0,0.0324,0.0324,0.125,0,259,PRINT_RESULTS
0.0,0.0226,0.0229,1,2,23,GET_ACTIVE_NPROCS
0.0,0.00325,0.00325,1,0,3,TIMER_START
0.0,0.00125,0.00125,9,0,0,TIMER_CLEAR
0.0,0.001,0.001,1,0,1,TIMER_STOP
0.0,0.000625,0.000625,1,0,1,SETUP_SUBMATRIX_INFO
0.0,0.000125,0.000125,1,0,0,MPI_Comm_rank()
0.0,0.000125,0.000125,1,0,0,MPI_Comm_size()
0.0,0.000125,0.000125,1,0,0,SETUP_PROC_INFO
0.0,0,0,1,0,0,TIMER_READ
