Name,%Time,Exclusive,Inclusive,#Call,#Subrs,Inclusive
.TAU_application,100.0,0.00353,2:15.990,1,1,135990183
int_main(int_char_**),100.0,1:12.225,2:15.990,1,2828,135990180
void_CalcKinematicsForElems(Domain,17.6,14,004,23,902,256,6.71089E+07,93371
MPI_Allreduce(),15.1,20,498,20,498,255,0,80387
void_CommSend(Domain,8.9,415,12,044,769,10503.8,15663
MPI_Waitall(),8.5,11,513,11,513,769,0,14972
Real_t_CalcElemVolume(const,7.3,9,940,9,940,6.7371E+07,0,0
MPI_Wait(),3.9,5,365,5,365,8965.8,0,598
void_CommSyncPosVel(Domain,2.6,549,3,503,256,2790,13685
void_CommSBN(Domain,1.7,122,2,325,257,5344.8,9050
MPI_Init(),0.4,564,564,1,0,564065
MPI_Finalize(),0.3,442,442,1,0,442186
void_CommMonoQ(Domain,0.2,99,307,256,1600,1200
void_Domain::Domain(Int_t_Index_t_Index_t_Index_t_Index_t_Int_t_Int_t_Int_t_Int_t),0.1,90,144,1,262150,144471
MPI_Isend(),0.1,115,115,8965.8,0,13
void_CommRecv(Domain,0.0,3,16,769,9734.8,21
MPI_Irecv(),0.0,12,12,8965.8,0,1
MPI_Barrier(),0.0,8,8,1,0,8009
MPI_Reduce(),0.0,7,7,1,0,7006
void_Domain::BuildMesh(Int_t_Int_t_Int_t),0.0,4,4,1,0,4466
void_Domain::CreateRegionIndexSets(Int_t_Int_t),0.0,3,3,1,1,3295
void_Domain::SetupElementConnectivities(Int_t),0.0,2,2,1,0,2093
MPI_Comm_rank(),0.0,1,1,2309,0,1
void_Domain::SetupCommBuffers(Int_t),0.0,1,1,1,0,1223
void_Domain::SetupBoundaryConditions(Int_t),0.0,1,1,1,0,1025
void_Domain::~Domain(),0.0,0.305,0.305,1,0,305
void_InitMeshDecomp(Int_t_Int_t_Int_t,0.0,0.0115,0.0115,1,0,11
void_Domain::SetupSymmetryPlanes(Int_t),0.0,0.00869,0.00869,1,0,9
void_ParseCommandLineOptions(int_char_**_Int_t_cmdLineOpts,0.0,0.00152,0.00349,1,2,3
StrToInt,0.0,0.00197,0.00197,2,0,1
MPI_Comm_size(),0.0,0.000439,0.000439,1,0,0
void_VerifyAndWriteFinalOutput(Real_t_Domain,0.0,0.000197,0.000197,0.00195312,0,101
