%Time,Exclusive,Inclusive,#Call,#Subrs,Inclusive,Name
100.0,0.00681,2:12.197,1,1,132197535,.TAU_application
100.0,19,2:12.197,1,781.031,132197528,CG
85.8,1:41.749,1:53.460,76,59280,1492900,CONJ_GRAD
13.3,526,17,611,1,1.5E+06,17611774,MAKEA
12.3,8,000,16,198,750000,6.60729E+07,22,SPRNVC
4.8,6,328,6,328,19988,0,317,MPI_Send()
4.1,5,475,5,475,4.40486E+07,0,0,RANDLC
4.0,5,291,5,291,19988,0,265,MPI_Wait()
2.1,2,722,2,722,2.20243E+07,0,0,ICNVRT
0.6,777,777,1,0,777934,SPARSE
0.6,752,752,1,0,752487,MPI_Finalize()
0.3,0.037,347,1,3.03125,347357,INITIALIZE_MPI
0.3,346,346,1,0,346588,MPI_Init()
0.1,108,108,750000,0,0,VECSET
0.1,92,92,19988,0,5,MPI_Irecv()
0.0,4,4,1,0,4103,ALLOC_SPACE
0.0,0.696,0.696,1,0,696,MPI_Bcast()
0.0,0.238,0.238,1,0,238,MPI_Barrier()
0.0,0.067,0.067,1,0,67,MPI_Reduce()
0.0,0.0227,0.0231,1,2,23,GET_ACTIVE_NPROCS
0.0,0.0131,0.0131,0.03125,0,419,CHECK_TIMER_FLAG
0.0,0.00931,0.00931,1,0,9,TIMER_START
0.0,0.004,0.004,0.03125,0,128,PRINT_RESULTS
0.0,0.00187,0.00187,9,0,0,TIMER_CLEAR
0.0,0.000844,0.000844,1,0,1,TIMER_STOP
0.0,0.000719,0.000719,1,0,1,SETUP_SUBMATRIX_INFO
0.0,0.000313,0.000313,1,0,0,MPI_Comm_size()
0.0,0.000219,0.000219,1,0,0,SETUP_PROC_INFO
0.0,0.000125,0.000125,1,0,0,MPI_Comm_rank()
0.0,3.13E-05,3.13E-05,1,0,0,TIMER_READ
