%Time,Exclusive,Inclusive,#Call,#Subrs,Inclusive,Name
100.0,0.0058,1,432,1,1,1432176,.TAU_application
100.0,0.625,1,432,1,1334.01,1432170,CG
36.0,0.0375,516,1,3.00781,516031,INITIALIZE_MPI
36.0,515,515,1,0,515303,MPI_Init()
26.7,382,382,1,0,382135,MPI_Finalize()
25.4,101,363,101,102414,3595,CONJ_GRAD
14.5,207,207,34542,0,6,MPI_Wait()
11.8,5,169,1,28001,169126,MAKEA
11.3,75,161,14000,639621,12,SPRNVC
4.0,57,57,426415,0,0,RANDLC
3.1,43,43,34542,0,1,MPI_Send()
2.0,28,28,213207,0,0,ICNVRT
0.7,10,10,34542,0,0,MPI_Irecv()
0.1,2,2,14000,0,0,VECSET
0.0,0.659,0.659,1,0,659,MPI_Bcast()
0.0,0.57,0.57,1,0,570,SPARSE
0.0,0.265,0.265,1,0,265,MPI_Barrier()
0.0,0.123,0.123,1,0,123,MPI_Reduce()
0.0,0.0532,0.0532,1,0,53,ALLOC_SPACE
0.0,0.0271,0.0276,1,2,28,GET_ACTIVE_NPROCS
0.0,0.0221,0.0221,1,0,22,TIMER_START
0.0,0.00333,0.00333,0.0078125,0,426,CHECK_TIMER_FLAG
0.0,0.00145,0.00145,9,0,0,TIMER_CLEAR
0.0,0.00112,0.00112,0.0078125,0,143,PRINT_RESULTS
0.0,0.000898,0.000898,1,0,1,TIMER_STOP
0.0,0.000336,0.000336,1,0,0,SETUP_SUBMATRIX_INFO
0.0,0.000328,0.000328,1,0,0,MPI_Comm_size()
0.0,0.00025,0.00025,1,0,0,SETUP_PROC_INFO
0.0,0.000211,0.000211,1,0,0,MPI_Comm_rank()
0.0,0.000188,0.000188,1,0,0,TIMER_READ
