"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00628","4,424","1","1",".TAU_application"
"100.0","2","4,424","1","1031.03","CG"
"51.5","1,611","2,279","101","78780","CONJ_GRAD"
"24.7","39","1,094","1","200001","MAKEA"
"23.2","482","1,026","100000","4.32869E+06","SPRNVC"
"16.6","735","735","1","0","MPI_Finalize()"
"9.4","415","415","26563","0","MPI_Send()"
"8.2","363","363","2.88579E+06","0","RANDLC"
"7.0","0.0373","309","1","3.03125","INITIALIZE_MPI"
"7.0","308","308","1","0","MPI_Init()"
"5.3","235","235","26563","0","MPI_Wait()"
"4.1","180","180","1.4429E+06","0","ICNVRT"
"0.4","17","17","26563","0","MPI_Irecv()"
"0.3","14","14","1","0","SPARSE"
"0.3","13","13","100000","0","VECSET"
"0.0","2","2","1","0","ALLOC_SPACE"
"0.0","0.653","0.653","1","0","MPI_Bcast()"
"0.0","0.173","0.173","1","0","MPI_Barrier()"
"0.0","0.0515","0.0515","1","0","MPI_Reduce()"
"0.0","0.0246","0.0251","1","2","GET_ACTIVE_NPROCS"
"0.0","0.0124","0.0124","0.03125","0","CHECK_TIMER_FLAG"
"0.0","0.00972","0.00972","1","0","TIMER_START"
"0.0","0.00378","0.00378","0.03125","0","PRINT_RESULTS"
"0.0","0.00181","0.00181","9","0","TIMER_CLEAR"
"0.0","0.000719","0.000719","1","0","TIMER_STOP"
"0.0","0.000594","0.000594","1","0","SETUP_SUBMATRIX_INFO"
"0.0","0.000313","0.000313","1","0","MPI_Comm_size()"
"0.0","0.00025","0.00025","1","0","SETUP_PROC_INFO"
"0.0","0.000188","0.000188","1","0","MPI_Comm_rank()"
"0.0","0.000125","0.000125","1","0","TIMER_READ"
