%Time,Exclusive,Inclusive,#Call,#Subrs,Inclusive,Name
100.0,0.00681,2,125,1,1,2125099,.TAU_application
100.0,1,2,125,1,553.062,2125092,CG
45.0,767,956,76,41496,12584,CONJ_GRAD
23.6,501,501,1,0,501984,MPI_Finalize()
16.2,17,344,1,60001,344142,MAKEA
15.0,0.0301,319,1,3.0625,319806,INITIALIZE_MPI
15.0,319,319,1,0,319292,MPI_Init()
14.7,146,312,30000,1.27857E+06,10,SPRNVC
5.2,111,111,852381,0,0,RANDLC
4.8,101,101,13984,0,7,MPI_Send()
3.8,80,80,13984,0,6,MPI_Wait()
2.6,55,55,426190,0,0,ICNVRT
0.5,10,10,1,0,10006,SPARSE
0.3,6,6,13984,0,0,MPI_Irecv()
0.2,4,4,30000,0,0,VECSET
0.1,1,1,1,0,1162,ALLOC_SPACE
0.0,0.438,0.438,1,0,438,MPI_Bcast()
0.0,0.197,0.197,1,0,197,MPI_Barrier()
0.0,0.0551,0.0551,1,0,55,MPI_Reduce()
0.0,0.0228,0.0236,1,2,24,GET_ACTIVE_NPROCS
0.0,0.0225,0.0225,0.0625,0,360,CHECK_TIMER_FLAG
0.0,0.00919,0.00919,0.0625,0,147,PRINT_RESULTS
0.0,0.00287,0.00287,1,0,3,TIMER_START
0.0,0.00144,0.00144,9,0,0,TIMER_CLEAR
0.0,0.001,0.001,1,0,1,TIMER_STOP
0.0,0.000562,0.000562,1,0,1,SETUP_SUBMATRIX_INFO
0.0,0.000375,0.000375,1,0,0,MPI_Comm_rank()
0.0,0.000375,0.000375,1,0,0,MPI_Comm_size()
0.0,0.000313,0.000313,1,0,0,SETUP_PROC_INFO
0.0,0.00025,0.00025,1,0,0,TIMER_READ
