Name,#Call
.TAU_application,1
MPSP,1
ADI,401
COPY_FACES,402
Z_SOLVE,401
MPI_Waitall(),29274
Y_SOLVE,401
X_SOLVE,401
COMPUTE_RHS,402
LHSZ,5213
SETUP_MPI,1
MPI_Init(),1
LHSX,5213
LHSY,5213
MPI_Finalize(),1
ADD,401
MPI_Isend(),31284
TXINVR,401
TZETAR,5213
INITIALIZE,2
EXACT_SOLUTION,424336
MPI_Irecv(),31284
MPI_Barrier(),2
EXACT_RHS,1
PINVR,5213
NINVR,5213
VERIFY,1
ERROR_NORM,1
MPI_Allreduce(),2
RHS_NORM,1
ALLOC_SPACE,1
MPI_Comm_dup(),2
LHSINIT,1
MPI_Bcast(),4
MPI_Reduce(),1
SET_CONSTANTS,1
MAKE_SET,1
COMPUTE_BUFFER_SIZE,1
MPI_Comm_size(),1
MPI_Comm_rank(),1
SET_CLASS,0.00591716
