%Time,Exclusive,Inclusive,#Call,#Subrs,Inclusive,Name
100.0,0.00667,1,126,1,1,1126823,.TAU_application
100.0,0.118,1,126,1,58.0469,1126816,MG_MPI
68.4,770,770,1,0,770588,MPI_Finalize()
31.0,348,348,1,0,348795,MPI_Init()
0.3,0.0523,3,5,130,633,MG3P
0.3,0.234,3,89,1453.25,35,COMM3
0.2,0.253,2,2,1425.66,1096,ZRAN3
0.1,1,1,496.5,0,3,MPI_Wait()
0.1,0.235,1,481.5,481.5,3,TAKE3
0.1,0.23,1,32,32,47,RESID
0.1,1,1,88,0,13,MPI_Allreduce()
0.1,0.106,1,30,30,33,PSINV
0.1,0.841,0.841,6,0,140,MPI_Barrier()
0.1,0.235,0.812,481.5,481.5,2,GIVE3
0.1,0.0477,0.717,25,25,29,RPRJ3
0.1,0.665,0.665,7,0,95,MPI_Bcast()
0.1,0.589,0.589,496.5,0,1,MPI_Send()
0.0,0.268,0.429,496.5,496.5,1,READY
0.0,0.0648,0.36,25,25,14,INTERP
0.0,0.0166,0.295,25,45,12,COMM3_EX
0.0,0.00652,0.248,15,15,17,TAKE3_EX
0.0,0.0292,0.173,4,8,43,NORM2U3
0.0,0.161,0.161,496.5,0,0,MPI_Irecv()
0.0,0.0983,0.0983,627.406,0,0,RANDLC
0.0,0.0944,0.0944,512,0,0,VRANLC
0.0,0.088,0.088,37.75,0,2,ZERO3
0.0,0.0499,0.0499,273.656,0,0,BUBBLE
0.0,0.016,0.0286,6,81.4062,5,POWER
0.0,0.0254,0.0261,1,2,26,GET_ACTIVE_NPROCS
0.0,0.0201,0.0201,1,0,20,ALLOC_SPACE
0.0,0.00639,0.0185,15,15,1,GIVE3_EX
0.0,0.00838,0.00838,2,0,4,TIMER_START
0.0,0.00794,0.00794,1,0,8,MPI_Reduce()
0.0,0.0073,0.0073,2,0,4,SETUP
0.0,0.0062,0.0062,0.015625,0,397,CHECK_TIMER_FLAG
0.0,0.00286,0.00286,17,0,0,TIMER_CLEAR
0.0,0.00194,0.00194,0.015625,0,124,PRINT_RESULTS
0.0,0.000891,0.000891,2,0,0,TIMER_STOP
0.0,0.000516,0.000516,1,0,1,MPI_Comm_size()
0.0,0.000188,0.000188,1,0,0,MPI_Comm_rank()
0.0,0.000188,0.000188,1.01562,0,0,TIMER_READ
