%Time,Exclusive,Inclusive,#Call,#Subrs,Inclusive,Name
100.0,0.0219,1,592,1,1,1592212,.TAU_application
100.0,0.299,1,592,1,150.375,1592190,MG_MPI
54.3,865,865,1,0,865264,MPI_Finalize()
21.7,344,344,1,0,344776,MPI_Init()
17.5,0.677,279,51,1581,5473,MG3P
12.4,100,196,359,359,548,RESID
10.9,2,173,1024,18432,170,COMM3
6.1,45,96,357,357,271,PSINV
5.0,12,79,6144,6144,13,GIVE3
4.2,66,66,6144,0,11,MPI_Send()
4.1,13,64,6144,6144,11,TAKE3
3.3,51,51,6144,0,8,MPI_Wait()
2.7,17,42,306,306,140,RPRJ3
1.7,23,26,6144,6144,4,READY
1.4,21,21,306,306,71,INTERP
0.8,3,13,2,17046.2,6683,ZRAN3
0.4,5,5,310,0,19,ZERO3
0.3,4,4,6,0,787,MPI_Barrier()
0.2,3,3,6144,0,1,MPI_Irecv()
0.1,1,2,4,8,541,NORM2U3
0.1,2,2,8192,0,0,VRANLC
0.1,1,1,8404.75,0,0,RANDLC
0.1,1,1,1,0,1202,ALLOC_SPACE
0.1,1,1,88,0,13,MPI_Allreduce()
0.0,0.641,0.641,7,0,92,MPI_Bcast()
0.0,0.0756,0.0756,438.25,0,0,BUBBLE
0.0,0.0615,0.0615,306,0,0,COMM3_EX
0.0,0.0551,0.0551,0.125,0,441,CHECK_TIMER_FLAG
0.0,0.0274,0.028,1,2,28,GET_ACTIVE_NPROCS
0.0,0.0136,0.0254,6,82.75,4,POWER
0.0,0.0219,0.0219,0.125,0,175,PRINT_RESULTS
0.0,0.0121,0.0121,1,0,12,MPI_Reduce()
0.0,0.0085,0.0085,2,0,4,SETUP
0.0,0.0085,0.0085,2,0,4,TIMER_START
0.0,0.00413,0.00413,17,0,0,TIMER_CLEAR
0.0,0.00175,0.00175,2,0,1,TIMER_STOP
0.0,0.0005,0.0005,1,0,0,MPI_Comm_size()
0.0,0.000125,0.000125,1,0,0,MPI_Comm_rank()
0.0,0.000125,0.000125,1.125,0,0,TIMER_READ
