%Time,Exclusive,Inclusive,#Call,#Subrs,Inclusive,Name
100.0,0.00595,1,417,1,1,1417634,.TAU_application
100.0,0.384,1,417,1,1009,1417628,CG
36.7,0.0329,520,1,3.00391,520673,INITIALIZE_MPI
36.7,519,519,1,0,519863,MPI_Init()
29.2,413,413,1,0,413376,MPI_Finalize()
22.3,43,315,76,77064,4153,CONJ_GRAD
16.0,227,227,25992,0,9,MPI_Wait()
11.7,4,165,1,28001,165428,MAKEA
11.1,74,158,14000,590394,11,SPRNVC
3.9,55,55,393597,0,0,RANDLC
2.7,38,38,25992,0,1,MPI_Send()
2.0,27,27,196798,0,0,ICNVRT
0.5,7,7,25992,0,0,MPI_Irecv()
0.2,2,2,14000,0,0,VECSET
0.1,1,1,1,0,1480,MPI_Barrier()
0.1,0.749,0.749,1,0,749,MPI_Bcast()
0.0,0.287,0.287,1,0,287,SPARSE
0.0,0.115,0.115,1,0,115,MPI_Reduce()
0.0,0.0538,0.0538,1,0,54,ALLOC_SPACE
0.0,0.0257,0.0262,1,2,26,GET_ACTIVE_NPROCS
0.0,0.017,0.017,1,0,17,TIMER_START
0.0,0.00168,0.00168,0.00390625,0,430,CHECK_TIMER_FLAG
0.0,0.00139,0.00139,9,0,0,TIMER_CLEAR
0.0,0.000816,0.000816,1,0,1,TIMER_STOP
0.0,0.000461,0.000461,0.00390625,0,118,PRINT_RESULTS
0.0,0.000348,0.000348,1,0,0,MPI_Comm_size()
0.0,0.000344,0.000344,1,0,0,SETUP_SUBMATRIX_INFO
0.0,0.000281,0.000281,1,0,0,SETUP_PROC_INFO
0.0,0.000168,0.000168,1,0,0,MPI_Comm_rank()
0.0,0.000148,0.000148,1,0,0,TIMER_READ
