%Time,Exclusive,Inclusive,#Call,#Subrs,Inclusive,Name
100.0,0.00645,1:07.990,1,1,67990675,.TAU_application
100.0,16,1:07.990,1,331.016,67990668,CG
56.5,32,314,38,415,31,24180,1239209,CONJ_GRAD
41.9,776,28,494,1,3E+06,28494210,MAKEA
39.6,12,938,26,939,1.5E+06,1.13261E+08,18,SPRNVC
13.8,9,352,9,352,7.55074E+07,0,0,RANDLC
6.8,4,648,4,648,3.77537E+07,0,0,ICNVRT
5.4,3,661,3,661,8153,0,449,MPI_Wait()
3.5,2,396,2,396,8153,0,294,MPI_Send()
0.8,0.0367,566,1,3.01562,566593,INITIALIZE_MPI
0.8,565,565,1,0,565810,MPI_Init()
0.8,565,565,1,0,565062,SPARSE
0.7,492,492,1,0,492264,MPI_Finalize()
0.3,213,213,1.5E+06,0,0,VECSET
0.1,43,43,8153,0,5,MPI_Irecv()
0.0,4,4,1,0,4262,ALLOC_SPACE
0.0,0.716,0.716,1,0,716,MPI_Bcast()
0.0,0.317,0.317,1,0,317,MPI_Barrier()
0.0,0.0598,0.0598,1,0,60,MPI_Reduce()
0.0,0.0238,0.0243,1,2,24,GET_ACTIVE_NPROCS
0.0,0.0215,0.0215,1,0,22,TIMER_START
0.0,0.00664,0.00664,0.015625,0,425,CHECK_TIMER_FLAG
0.0,0.00219,0.00219,0.015625,0,140,PRINT_RESULTS
0.0,0.00164,0.00164,9,0,0,TIMER_CLEAR
0.0,0.000906,0.000906,1,0,1,TIMER_STOP
0.0,0.000516,0.000516,1,0,1,SETUP_SUBMATRIX_INFO
0.0,0.000344,0.000344,1,0,0,MPI_Comm_size()
0.0,0.00025,0.00025,1,0,0,MPI_Comm_rank()
0.0,0.000234,0.000234,1,0,0,SETUP_PROC_INFO
0.0,0.000234,0.000234,1,0,0,TIMER_READ
