%Time,Exclusive,Inclusive,#Call,#Subrs,Inclusive,Name
100.0,0.00561,1,801,1,1,1801672,.TAU_application
100.0,0.511,1,801,1,1009,1801666,CG
29.4,0.0348,529,1,3.00391,529362,INITIALIZE_MPI
29.3,528,528,1,0,528468,MPI_Init()
28.3,97,510,76,77064,6717,CONJ_GRAD
22.3,402,402,1,0,402091,MPI_Finalize()
19.9,10,358,1,60001,358169,MAKEA
19.0,160,342,30000,1.3767E+06,11,SPRNVC
17.5,314,314,25992,0,12,MPI_Wait()
6.7,121,121,917799,0,0,RANDLC
5.0,89,89,25992,0,3,MPI_Send()
3.4,60,60,458899,0,0,ICNVRT
0.5,9,9,25992,0,0,MPI_Irecv()
0.2,4,4,30000,0,0,VECSET
0.0,0.83,0.83,1,0,830,SPARSE
0.0,0.825,0.825,1,0,825,MPI_Bcast()
0.0,0.323,0.323,1,0,323,MPI_Barrier()
0.0,0.11,0.11,1,0,110,MPI_Reduce()
0.0,0.0568,0.0568,1,0,57,ALLOC_SPACE
0.0,0.0392,0.0392,1,0,39,TIMER_START
0.0,0.0323,0.0329,1,2,33,GET_ACTIVE_NPROCS
0.0,0.00209,0.00209,0.00390625,0,535,CHECK_TIMER_FLAG
0.0,0.00146,0.00146,9,0,0,TIMER_CLEAR
0.0,0.00084,0.00084,1,0,1,TIMER_STOP
0.0,0.000516,0.000516,0.00390625,0,132,PRINT_RESULTS
0.0,0.000379,0.000379,1,0,0,SETUP_SUBMATRIX_INFO
0.0,0.000293,0.000293,1,0,0,MPI_Comm_size()
0.0,0.000273,0.000273,1,0,0,SETUP_PROC_INFO
0.0,0.000246,0.000246,1,0,0,MPI_Comm_rank()
0.0,0.000145,0.000145,1,0,0,TIMER_READ
