%Time,Exclusive,Inclusive,#Call,#Subrs,Inclusive,Name
100.0,0.007,23,839,1,1,23839460,.TAU_application
100.0,5,23,839,1,425.5,23839453,CG
54.2,12,589,12,929,101,31512,128011,CONJ_GRAD
42.4,10,113,10,113,1,0,10113566,MPI_Finalize()
2.0,27,470,1,60001,470230,MAKEA
1.3,149,319,30000,1.3767E+06,11,SPRNVC
1.3,0.033,318,1,3.5,318368,INITIALIZE_MPI
1.3,317,317,1,0,317796,MPI_Init()
1.3,303,303,10605,0,29,MPI_Send()
0.5,118,118,1,0,118668,SPARSE
0.5,113,113,917799,0,0,RANDLC
0.2,56,56,458899,0,0,ICNVRT
0.1,27,27,10605,0,3,MPI_Wait()
0.0,9,9,10605,0,1,MPI_Irecv()
0.0,4,4,30000,0,0,VECSET
0.0,1,1,1,0,1812,ALLOC_SPACE
0.0,0.29,0.29,1,0,290,MPI_Bcast()
0.0,0.225,0.225,0.5,0,450,CHECK_TIMER_FLAG
0.0,0.0865,0.0865,0.5,0,173,PRINT_RESULTS
0.0,0.025,0.025,1,2,25,GET_ACTIVE_NPROCS
0.0,0.0245,0.0245,1,0,24,TIMER_START
0.0,0.0145,0.0145,1,0,14,MPI_Reduce()
0.0,0.0075,0.0075,1,0,8,MPI_Barrier()
0.0,0.001,0.001,1,0,1,SETUP_SUBMATRIX_INFO
0.0,0.001,0.001,1,0,1,TIMER_STOP
0.0,0.0005,0.0005,9,0,0,TIMER_CLEAR
0.0,0,0,1,0,0,MPI_Comm_rank()
0.0,0,0,1,0,0,MPI_Comm_size()
0.0,0,0,1,0,0,SETUP_PROC_INFO
0.0,0,0,1,0,0,TIMER_READ
