%Time,Exclusive,Inclusive,#Call,#Subrs,Inclusive,Name
100.0,0.0085,1,192,1,1,1192339,.TAU_application
100.0,0.191,1,192,1,120.375,1192330,MG_MPI
71.7,854,854,1,0,854571,MPI_Finalize()
26.5,315,315,1,0,315570,MPI_Init()
1.4,0.263,17,36,756,478,MG3P
1.4,1,16,508,9144,33,COMM3
0.8,1,9,3048,3048,3,TAKE3
0.7,8,8,3048,0,3,MPI_Wait()
0.7,1,8,182,182,44,RESID
0.5,0.681,6,180,180,35,PSINV
0.4,0.284,4,144,144,31,RPRJ3
0.3,1,3,3048,3048,1,GIVE3
0.2,1,2,3048,3048,1,READY
0.2,2,2,3048,0,1,MPI_Send()
0.1,0.243,1,2,1427,653,ZRAN3
0.1,0.982,0.982,3048,0,0,MPI_Irecv()
0.1,0.605,0.605,7,0,86,MPI_Bcast()
0.0,0.5,0.5,6,0,83,MPI_Barrier()
0.0,0.454,0.454,88,0,5,MPI_Allreduce()
0.0,0.35,0.374,144,144,3,INTERP
0.0,0.158,0.158,148,0,1,ZERO3
0.0,0.029,0.108,4,8,27,NORM2U3
0.0,0.0901,0.0901,608.25,0,0,RANDLC
0.0,0.0897,0.0897,512,0,0,VRANLC
0.0,0.0496,0.0496,0.125,0,397,CHECK_TIMER_FLAG
0.0,0.0436,0.0436,275,0,0,BUBBLE
0.0,0.031,0.0319,1,2,32,GET_ACTIVE_NPROCS
0.0,0.0235,0.0235,144,0,0,COMM3_EX
0.0,0.0138,0.0227,6,62.25,4,POWER
0.0,0.0226,0.0226,0.125,0,181,PRINT_RESULTS
0.0,0.0181,0.0181,1,0,18,ALLOC_SPACE
0.0,0.0118,0.0118,1,0,12,MPI_Reduce()
0.0,0.00788,0.00788,2,0,4,TIMER_START
0.0,0.00438,0.00438,2,0,2,SETUP
0.0,0.0025,0.0025,17,0,0,TIMER_CLEAR
0.0,0.001,0.001,2,0,0,TIMER_STOP
0.0,0.0005,0.0005,1,0,0,MPI_Comm_rank()
0.0,0.000375,0.000375,1,0,0,MPI_Comm_size()
0.0,0.000375,0.000375,1.125,0,0,TIMER_READ
