%Time,Exclusive,Inclusive,#Call,#Subrs,Inclusive,Name
100.0,0.00605,2,893,1,1,2893508,.TAU_application
100.0,0.553,2,893,1,181.016,2893502,CG
50.6,34,1,463,1,150001,1463748,MAKEA
48.7,665,1,408,75000,5.90625E+06,19,SPRNVC
23.3,673,673,1,0,673148,MPI_Finalize()
17.2,496,496,3.9375E+06,0,0,RANDLC
14.2,154,412,16,12480,25768,CONJ_GRAD
11.8,0.0402,342,1,3.01562,342119,INITIALIZE_MPI
11.8,341,341,1,0,341232,MPI_Init()
8.5,246,246,1.96875E+06,0,0,ICNVRT
5.4,157,157,4208,0,37,MPI_Wait()
3.4,98,98,4208,0,23,MPI_Send()
0.4,10,10,75000,0,0,VECSET
0.3,9,9,1,0,9354,SPARSE
0.1,1,1,4208,0,0,MPI_Irecv()
0.0,1,1,1,0,1091,ALLOC_SPACE
0.0,0.811,0.811,1,0,811,MPI_Bcast()
0.0,0.289,0.289,1,0,289,MPI_Barrier()
0.0,0.0427,0.0427,1,0,43,MPI_Reduce()
0.0,0.0267,0.0273,1,2,27,GET_ACTIVE_NPROCS
0.0,0.0127,0.0127,1,0,13,TIMER_START
0.0,0.0085,0.0085,0.015625,0,544,CHECK_TIMER_FLAG
0.0,0.00452,0.00452,0.015625,0,289,PRINT_RESULTS
0.0,0.00137,0.00137,9,0,0,TIMER_CLEAR
0.0,0.000594,0.000594,1,0,1,TIMER_STOP
0.0,0.000406,0.000406,1,0,0,SETUP_SUBMATRIX_INFO
0.0,0.000375,0.000375,1,0,0,MPI_Comm_size()
0.0,0.000281,0.000281,1,0,0,SETUP_PROC_INFO
0.0,0.000203,0.000203,1,0,0,MPI_Comm_rank()
0.0,0.000141,0.000141,1,0,0,TIMER_READ
