Name,#Call
.TAU_application,1
MPSP,1
ADI,501
COPY_FACES,502
COMPUTE_RHS,502
Z_SOLVE,501
Y_SOLVE,501
X_SOLVE,501
LHSZ,1503
LHSY,1503
LHSX,1503
TXINVR,501
TZETAR,1503
ADD,501
MPI_Waitall(),6514
PINVR,1503
NINVR,1503
INITIALIZE,2
EXACT_SOLUTION,1.21182E+08
MPI_Finalize(),1
EXACT_RHS,1
VERIFY,1
ERROR_NORM,1
SETUP_MPI,1
MPI_Init(),1
LHSINIT,1
MPI_Isend(),9024
RHS_NORM,1
MPI_Allreduce(),2
MPI_Irecv(),9024
MPI_Barrier(),2
ALLOC_SPACE,1
MPI_Bcast(),4
MPI_Comm_dup(),2
MPI_Reduce(),1
SET_CONSTANTS,1
COMPUTE_BUFFER_SIZE,1
MAKE_SET,1
MPI_Comm_rank(),1
MPI_Comm_size(),1
SET_CLASS,0.111111
