Name,#Call
.TAU_application,1
MPBT,1
ADI,251
Y_SOLVE,251
Z_SOLVE,251
Y_SOLVE_CELL,2008
Z_SOLVE_CELL,2008
X_SOLVE,251
X_SOLVE_CELL,2008
COPY_FACES,252
COMPUTE_RHS,252
MPI_Wait(),21084
X_BACKSUBSTITUTE,2008
Y_BACKSUBSTITUTE,2008
Z_BACKSUBSTITUTE,2008
ADD,251
INITIALIZE,2
MPI_Waitall(),252
EXACT_SOLUTION,1.71958E+07
X_UNPACK_SOLVE_INFO,1757
EXACT_RHS,1
VERIFY,1
X_SEND_SOLVE_INFO,1757
MPI_Finalize(),1
SETUP_MPI,1
MPI_Init(),1
MPI_Isend(),12054
Y_UNPACK_SOLVE_INFO,1757
Y_SEND_SOLVE_INFO,1757
Z_SEND_SOLVE_INFO,1757
Z_UNPACK_SOLVE_INFO,1757
ERROR_NORM,1
MPI_Irecv(),12054
X_SEND_BACKSUB_INFO,1757
Y_SEND_BACKSUB_INFO,1757
Z_SEND_BACKSUB_INFO,1757
LHSINIT,1
Z_RECEIVE_SOLVE_INFO,1757
Z_UNPACK_BACKSUB_INFO,1757
Y_UNPACK_BACKSUB_INFO,1757
Y_RECEIVE_SOLVE_INFO,1757
X_UNPACK_BACKSUB_INFO,1757
RHS_NORM,1
MPI_Allreduce(),2
MPI_Barrier(),2
Y_RECEIVE_BACKSUB_INFO,1757
Z_RECEIVE_BACKSUB_INFO,1757
LHSABINIT,6024
X_RECEIVE_SOLVE_INFO,1757
ALLOC_SPACE,1
X_RECEIVE_BACKSUB_INFO,1757
MPI_Comm_dup(),2
MPI_Bcast(),6
MPI_Reduce(),1
SET_CONSTANTS,1
MAKE_SET,1
COMPUTE_BUFFER_SIZE,1
MPI_Comm_size(),1
BTIO_CLEANUP,1
SETUP_BTIO,1
MPI_Comm_rank(),1
SET_CLASS,0.015625
