Name,#Call
.TAU_application,1
MPSP,1
MPI_Finalize(),1
ADI,401
COPY_FACES,402
Z_SOLVE,401
COMPUTE_RHS,402
X_SOLVE,401
Y_SOLVE,401
LHSZ,1203
SETUP_MPI,1
MPI_Init(),1
LHSX,1203
LHSY,1203
MPI_Waitall(),5214
TXINVR,401
ADD,401
TZETAR,1203
INITIALIZE,2
EXACT_SOLUTION,476370
EXACT_RHS,1
PINVR,1203
NINVR,1203
MPI_Isend(),7224
VERIFY,1
ERROR_NORM,1
MPI_Irecv(),7224
MPI_Barrier(),2
LHSINIT,1
ALLOC_SPACE,1
MPI_Bcast(),4
MPI_Comm_dup(),2
RHS_NORM,1
MPI_Allreduce(),2
MPI_Reduce(),1
SET_CONSTANTS,1
MPI_Comm_size(),1
MAKE_SET,1
COMPUTE_BUFFER_SIZE,1
MPI_Comm_rank(),1
SET_CLASS,0.111111
