%Time,Exclusive,Inclusive,#Call,#Subrs,Inclusive,Name
100.0,0.00576,1,391,1,1,1391879,.TAU_application
100.0,0.56,1,391,1,1204.01,1391873,CG
35.6,0.0383,496,1,3.00781,496149,INITIALIZE_MPI
35.6,495,495,1,0,495166,MPI_Init()
29.1,404,404,1,0,404722,MPI_Finalize()
24.1,78,336,91,92274,3693,CONJ_GRAD
15.0,208,208,31122,0,7,MPI_Wait()
11.0,4,153,1,28001,153292,MAKEA
10.5,68,145,14000,541041,10,SPRNVC
3.7,51,51,360695,0,0,RANDLC
3.0,41,41,31122,0,1,MPI_Send()
1.8,25,25,180347,0,0,ICNVRT
0.6,8,8,31122,0,0,MPI_Irecv()
0.2,2,2,14000,0,0,VECSET
0.1,0.908,0.908,1,0,908,MPI_Bcast()
0.0,0.445,0.445,1,0,445,SPARSE
0.0,0.255,0.255,1,0,255,MPI_Barrier()
0.0,0.115,0.115,1,0,115,MPI_Reduce()
0.0,0.0551,0.0551,1,0,55,ALLOC_SPACE
0.0,0.0324,0.0329,1,2,33,GET_ACTIVE_NPROCS
0.0,0.0177,0.0177,1,0,18,TIMER_START
0.0,0.00404,0.00404,0.0078125,0,517,CHECK_TIMER_FLAG
0.0,0.00152,0.00152,9,0,0,TIMER_CLEAR
0.0,0.00114,0.00114,0.0078125,0,146,PRINT_RESULTS
0.0,0.000992,0.000992,1,0,1,TIMER_STOP
0.0,0.000359,0.000359,1,0,0,SETUP_SUBMATRIX_INFO
0.0,0.000352,0.000352,1,0,0,MPI_Comm_size()
0.0,0.00032,0.00032,1,0,0,SETUP_PROC_INFO
0.0,0.000172,0.000172,1,0,0,MPI_Comm_rank()
0.0,0.000109,0.000109,1,0,0,TIMER_READ
