"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00363","3,907","1","1",".TAU_application"
"100.0","1,735","3,907","1","188.016","int_main(int_char_**)"
"16.2","373","633","16","1.76947E+06","void_CalcKinematicsForElems(Domain"
"11.4","443","443","1","0","MPI_Finalize()"
"11.1","432","432","1","0","MPI_Init()"
"7.2","280","280","1.88006E+06","0","Real_t_CalcElemVolume(const"
"7.0","13","274","49","535.625","void_CommSend(Domain"
"6.0","234","234","49","0","MPI_Waitall()"
"5.6","219","219","15","0","MPI_Allreduce()"
"2.0","79","79","437.625","0","MPI_Wait()"
"1.7","40","65","1","110598","void_Domain::Domain(Int_t_Index_t_Index_t_Index_t_Index_t_Int_t_Int_t_Int_t_Int_t)"
"1.4","13","55","16","133","void_CommSyncPosVel(Domain"
"1.0","3","37","17","265.625","void_CommSBN(Domain"
"0.7","26","26","437.625","0","MPI_Isend()"
"0.2","2","6","16","88","void_CommMonoQ(Domain"
"0.0","1","1","1","0","void_Domain::BuildMesh(Int_t_Int_t_Int_t)"
"0.0","1","1","1","0","MPI_Reduce()"
"0.0","1","1","1","1","void_Domain::CreateRegionIndexSets(Int_t_Int_t)"
"0.0","0.853","0.853","1","0","void_Domain::SetupElementConnectivities(Int_t)"
"0.0","0.739","0.739","1","0","void_Domain::SetupCommBuffers(Int_t)"
"0.0","0.161","0.71","49","486.625","void_CommRecv(Domain"
"0.0","0.694","0.694","1","0","MPI_Barrier()"
"0.0","0.52","0.52","437.625","0","MPI_Irecv()"
"0.0","0.224","0.224","1","0","void_Domain::SetupBoundaryConditions(Int_t)"
"0.0","0.155","0.155","1","0","void_Domain::~Domain()"
"0.0","0.0972","0.0972","149","0","MPI_Comm_rank()"
"0.0","0.0108","0.0108","1","0","void_InitMeshDecomp(Int_t_Int_t_Int_t"
"0.0","0.0055","0.0055","1","0","void_Domain::SetupSymmetryPlanes(Int_t)"
"0.0","0.00337","0.00542","1","2","void_ParseCommandLineOptions(int_char_**_Int_t_cmdLineOpts"
"0.0","0.00205","0.00205","2","0","StrToInt"
"0.0","0.0017","0.0017","0.015625","0","void_VerifyAndWriteFinalOutput(Real_t_Domain"
"0.0","0.000531","0.000531","1","0","MPI_Comm_size()"
