%Time,Exclusive,Inclusive,#Call,#Subrs,Inclusive,Name
100.0,0.00934,1,166,1,1,1166172,.TAU_application
100.0,0.147,1,166,1,150.047,1166162,MG_MPI
66.0,769,769,1,0,769330,MPI_Finalize()
30.8,359,359,1,0,359310,MPI_Init()
2.4,0.362,27,51,1071,548,MG3P
2.2,1,25,718,11406.8,36,COMM3
1.6,18,18,3925.5,0,5,MPI_Wait()
1.5,1,17,3772.5,3772.5,5,TAKE3
1.0,0.369,11,257,257,43,RESID
0.9,0.249,10,255,255,40,PSINV
0.4,0.128,4,204,204,23,RPRJ3
0.4,0.119,4,2,562.781,2380,ZRAN3
0.4,4,4,88,0,47,MPI_Allreduce()
0.3,1,3,3772.5,3772.5,1,GIVE3
0.3,0.186,3,204,204,16,INTERP
0.3,0.111,3,204,459,15,COMM3_EX
0.2,1,2,3925.5,3925.5,1,READY
0.2,0.0611,2,153,153,17,TAKE3_EX
0.2,2,2,3925.5,0,1,MPI_Send()
0.1,1,1,6,0,290,MPI_Barrier()
0.1,1,1,3925.5,0,0,MPI_Irecv()
0.1,0.978,0.978,7,0,140,MPI_Bcast()
0.0,0.0077,0.277,4,8,69,NORM2U3
0.0,0.062,0.15,153,153,1,GIVE3_EX
0.0,0.0956,0.0956,297.25,0,0,ZERO3
0.0,0.0358,0.0358,194.781,0,0,BUBBLE
0.0,0.0335,0.0335,216.062,0,0,RANDLC
0.0,0.0279,0.0284,1,2,28,GET_ACTIVE_NPROCS
0.0,0.0255,0.0255,2,0,13,TIMER_START
0.0,0.0129,0.0237,6,70.0625,4,POWER
0.0,0.0215,0.0215,128,0,0,VRANLC
0.0,0.0141,0.0141,1,0,14,ALLOC_SPACE
0.0,0.0108,0.0108,1,0,11,MPI_Reduce()
0.0,0.00788,0.00788,0.015625,0,504,CHECK_TIMER_FLAG
0.0,0.00594,0.00594,2,0,3,SETUP
0.0,0.0027,0.0027,17,0,0,TIMER_CLEAR
0.0,0.00189,0.00189,0.015625,0,121,PRINT_RESULTS
0.0,0.001,0.001,2,0,0,TIMER_STOP
0.0,0.000328,0.000328,1,0,0,MPI_Comm_size()
0.0,0.000172,0.000172,1,0,0,MPI_Comm_rank()
0.0,0.000172,0.000172,1.01562,0,0,TIMER_READ
