%Time,Exclusive,Inclusive,#Call,#Subrs,Inclusive,Name
100.0,0.007,10:01.790,1,1,601790260,.TAU_application
100.0,77,10:01.790,1,728.125,601790253,CG
96.5,9:09.300,9:40.955,101,55146,5752036,CONJ_GRAD
3.5,21,034,21,034,18584,0,1132,MPI_Send()
3.2,971,19,557,1,1.5E+06,19557136,MAKEA
2.6,7,705,15,917,750000,6.60729E+07,21,SPRNVC
1.7,10,360,10,360,18584,0,557,MPI_Wait()
0.9,5,486,5,486,4.40486E+07,0,0,RANDLC
0.5,2,725,2,725,2.20243E+07,0,0,ICNVRT
0.4,2,560,2,560,1,0,2560023,SPARSE
0.1,898,898,1,0,898085,MPI_Finalize()
0.0,0.0329,292,1,3.125,292906,INITIALIZE_MPI
0.0,292,292,1,0,292227,MPI_Init()
0.0,262,262,18584,0,14,MPI_Irecv()
0.0,108,108,750000,0,0,VECSET
0.0,6,6,1,0,6746,ALLOC_SPACE
0.0,0.566,0.566,1,0,566,MPI_Bcast()
0.0,0.231,0.231,1,0,231,MPI_Barrier()
0.0,0.0715,0.0715,1,0,72,MPI_Reduce()
0.0,0.051,0.051,0.125,0,408,CHECK_TIMER_FLAG
0.0,0.029,0.0297,1,2,30,GET_ACTIVE_NPROCS
0.0,0.022,0.022,0.125,0,176,PRINT_RESULTS
0.0,0.0115,0.0115,1,0,12,TIMER_START
0.0,0.00137,0.00137,9,0,0,TIMER_CLEAR
0.0,0.000625,0.000625,1,0,1,MPI_Comm_size()
0.0,0.000625,0.000625,1,0,1,SETUP_SUBMATRIX_INFO
0.0,0.000625,0.000625,1,0,1,TIMER_STOP
0.0,0.00025,0.00025,1,0,0,SETUP_PROC_INFO
0.0,0.00025,0.00025,1,0,0,TIMER_READ
0.0,0.000125,0.000125,1,0,0,MPI_Comm_rank()
