%Time,Exclusive,Inclusive,#Call,#Subrs,Inclusive,Name
100.0,0.00725,1,890,1,1,1890298,.TAU_application
100.0,1,1,890,1,728.125,1890291,CG
47.6,752,900,101,55146,8916,CONJ_GRAD
26.9,508,508,1,0,508797,MPI_Finalize()
16.5,0.0307,311,1,3.125,311095,INITIALIZE_MPI
16.4,310,310,1,0,310510,MPI_Init()
8.9,8,167,1,28001,167784,MAKEA
7.8,68,148,14000,590394,11,SPRNVC
3.8,71,71,18584,0,4,MPI_Send()
3.6,67,67,18584,0,4,MPI_Wait()
2.8,53,53,393597,0,0,RANDLC
1.4,26,26,196798,0,0,ICNVRT
0.5,9,9,18584,0,1,MPI_Irecv()
0.5,8,8,1,0,8678,SPARSE
0.1,2,2,14000,0,0,VECSET
0.0,0.598,0.598,1,0,598,ALLOC_SPACE
0.0,0.487,0.487,1,0,487,MPI_Bcast()
0.0,0.115,0.115,1,0,115,MPI_Barrier()
0.0,0.0456,0.0456,1,0,46,MPI_Reduce()
0.0,0.043,0.043,0.125,0,344,CHECK_TIMER_FLAG
0.0,0.0235,0.0239,1,2,24,GET_ACTIVE_NPROCS
0.0,0.0182,0.0182,0.125,0,146,PRINT_RESULTS
0.0,0.00287,0.00287,1,0,3,TIMER_START
0.0,0.00137,0.00137,9,0,0,TIMER_CLEAR
0.0,0.000875,0.000875,1,0,1,TIMER_STOP
0.0,0.000375,0.000375,1,0,0,MPI_Comm_size()
0.0,0.000375,0.000375,1,0,0,SETUP_SUBMATRIX_INFO
0.0,0.000125,0.000125,1,0,0,SETUP_PROC_INFO
0.0,0.000125,0.000125,1,0,0,TIMER_READ
0.0,0,0,1,0,0,MPI_Comm_rank()
