%Time,Exclusive,Inclusive,#Call,#Subrs,Inclusive,Name
100.0,0.00592,1,346,1,1,1346901,.TAU_application
100.0,0.547,1,346,1,1009.01,1346896,CG
37.7,0.0349,508,1,3.00781,508087,INITIALIZE_MPI
37.7,507,507,1,0,507393,MPI_Init()
27.9,375,375,1,0,375659,MPI_Finalize()
22.4,70,301,76,77064,3963,CONJ_GRAD
14.0,188,188,25992,0,7,MPI_Wait()
11.9,4,160,1,28001,160429,MAKEA
11.3,71,152,14000,590394,11,SPRNVC
4.0,54,54,393597,0,0,RANDLC
2.7,35,35,25992,0,1,MPI_Send()
2.0,26,26,196798,0,0,ICNVRT
0.6,7,7,25992,0,0,MPI_Irecv()
0.2,2,2,14000,0,0,VECSET
0.0,0.623,0.623,1,0,623,MPI_Bcast()
0.0,0.499,0.499,1,0,499,SPARSE
0.0,0.278,0.278,1,0,278,MPI_Barrier()
0.0,0.118,0.118,1,0,118,MPI_Reduce()
0.0,0.0533,0.0533,1,0,53,ALLOC_SPACE
0.0,0.0319,0.0325,1,2,32,GET_ACTIVE_NPROCS
0.0,0.0173,0.0173,1,0,17,TIMER_START
0.0,0.00325,0.00325,0.0078125,0,416,CHECK_TIMER_FLAG
0.0,0.00142,0.00142,9,0,0,TIMER_CLEAR
0.0,0.000953,0.000953,1,0,1,TIMER_STOP
0.0,0.000937,0.000937,0.0078125,0,120,PRINT_RESULTS
0.0,0.000469,0.000469,1,0,0,SETUP_SUBMATRIX_INFO
0.0,0.000375,0.000375,1,0,0,MPI_Comm_size()
0.0,0.00025,0.00025,1,0,0,SETUP_PROC_INFO
0.0,0.000234,0.000234,1,0,0,MPI_Comm_rank()
0.0,0.00018,0.00018,1,0,0,TIMER_READ
