%Time,Exclusive,Inclusive,#Call,#Subrs,Inclusive,Name
100.0,0.0065,1:02.760,1,1,62760040,.TAU_application
100.0,15,1:02.760,1,85.5,62760034,CG
74.4,46,274,46,708,16,4992,2919295,CONJ_GRAD
16.9,10,635,10,635,1,0,10635974,MPI_Finalize()
8.1,326,5,074,1,300001,5074496,MAKEA
5.3,1,599,3,346,150000,1.41613E+07,22,SPRNVC
2.2,1,380,1,380,1,0,1380619,SPARSE
1.9,1,166,1,166,9.4409E+06,0,0,RANDLC
0.9,580,580,4.72045E+06,0,0,ICNVRT
0.6,350,350,1680,0,209,MPI_Send()
0.5,0.036,323,1,3.5,323301,INITIALIZE_MPI
0.5,322,322,1,0,322698,MPI_Init()
0.1,81,81,1680,0,49,MPI_Wait()
0.0,21,21,150000,0,0,VECSET
0.0,2,2,1,0,2264,ALLOC_SPACE
0.0,1,1,1680,0,1,MPI_Irecv()
0.0,0.309,0.309,1,0,310,MPI_Bcast()
0.0,0.232,0.232,0.5,0,464,CHECK_TIMER_FLAG
0.0,0.07,0.07,0.5,0,140,PRINT_RESULTS
0.0,0.0305,0.0305,1,0,30,TIMER_START
0.0,0.0245,0.025,1,2,25,GET_ACTIVE_NPROCS
0.0,0.012,0.012,1,0,12,MPI_Reduce()
0.0,0.0085,0.0085,1,0,8,MPI_Barrier()
0.0,0.001,0.001,1,0,1,SETUP_SUBMATRIX_INFO
0.0,0.001,0.001,9,0,0,TIMER_CLEAR
0.0,0.001,0.001,1,0,1,TIMER_STOP
0.0,0.0005,0.0005,1,0,0,MPI_Comm_size()
0.0,0.0005,0.0005,1,0,0,SETUP_PROC_INFO
0.0,0,0,1,0,0,MPI_Comm_rank()
0.0,0,0,1,0,0,TIMER_READ
