Name,#Call
.TAU_application,1
MPSP,1
ADI,401
MPI_Finalize(),1
SETUP_MPI,1
MPI_Init(),1
MPI_Waitall(),31680
COPY_FACES,402
Y_SOLVE,401
X_SOLVE,401
Z_SOLVE,401
COMPUTE_RHS,402
MPI_Isend(),33690
LHSX,5614
LHSY,5614
LHSZ,5614
MPI_Irecv(),33690
TZETAR,5614
TXINVR,401
INITIALIZE,2
EXACT_SOLUTION,24462.9
ADD,401
PINVR,5614
NINVR,5614
EXACT_RHS,1
MPI_Barrier(),2
VERIFY,1
MPI_Comm_dup(),2
ERROR_NORM,1
MPI_Bcast(),4
MPI_Allreduce(),2
RHS_NORM,1
LHSINIT,1
ALLOC_SPACE,1
MPI_Reduce(),1
SET_CONSTANTS,1
MAKE_SET,1
COMPUTE_BUFFER_SIZE,1
MPI_Comm_size(),1
MPI_Comm_rank(),1
SET_CLASS,0.00510204
