%Time,Exclusive,Inclusive,#Call,#Subrs,Inclusive,Name
100.0,0.00574,1:22.730,1,1,82730816,.TAU_application
100.0,36,1:22.730,1,1204.01,82730810,CG
69.7,38,370,57,642,91,92274,633430,CONJ_GRAD
29.1,540,24,033,1,3E+06,24033863,MAKEA
27.8,11,267,22,992,1.5E+06,9.43864E+07,15,SPRNVC
11.8,9,754,9,754,31122,0,313,MPI_Wait()
11.2,9,267,9,267,31122,0,298,MPI_Send()
9.5,7,831,7,831,6.29243E+07,0,0,RANDLC
4.7,3,893,3,893,3.14621E+07,0,0,ICNVRT
0.6,0.0438,508,1,3.00781,508686,INITIALIZE_MPI
0.6,507,507,1,0,507839,MPI_Init()
0.6,498,498,1,0,498715,MPI_Finalize()
0.3,289,289,1,0,289043,SPARSE
0.3,253,253,31122,0,8,MPI_Irecv()
0.3,211,211,1.5E+06,0,0,VECSET
0.0,5,5,1,0,5178,ALLOC_SPACE
0.0,0.774,0.774,1,0,774,MPI_Bcast()
0.0,0.628,0.628,1,0,628,MPI_Barrier()
0.0,0.06,0.06,1,0,60,MPI_Reduce()
0.0,0.0334,0.0334,1,0,33,TIMER_START
0.0,0.025,0.0255,1,2,26,GET_ACTIVE_NPROCS
0.0,0.0041,0.0041,0.0078125,0,525,CHECK_TIMER_FLAG
0.0,0.00183,0.00183,9,0,0,TIMER_CLEAR
0.0,0.00135,0.00135,0.0078125,0,173,PRINT_RESULTS
0.0,0.000914,0.000914,1,0,1,TIMER_STOP
0.0,0.000719,0.000719,1,0,1,SETUP_SUBMATRIX_INFO
0.0,0.000336,0.000336,1,0,0,MPI_Comm_size()
0.0,0.000281,0.000281,1,0,0,SETUP_PROC_INFO
0.0,0.000211,0.000211,1,0,0,MPI_Comm_rank()
0.0,0.000125,0.000125,1,0,0,TIMER_READ
