%Time,Exclusive,Inclusive,#Call,#Subrs,Inclusive,Name
100.0,0.00588,6,284,1,1,6284758,.TAU_application
100.0,3,6,284,1,781.031,6284752,CG
49.4,2,107,3,101,76,59280,40814,CONJ_GRAD
34.1,59,2,144,1,300001,2144619,MAKEA
32.5,959,2,043,150000,8.6617E+06,14,SPRNVC
11.5,723,723,5.77446E+06,0,0,RANDLC
11.4,715,715,1,0,715616,MPI_Finalize()
8.7,549,549,19988,0,27,MPI_Send()
6.8,426,426,19988,0,21,MPI_Wait()
5.7,359,359,2.88723E+06,0,0,ICNVRT
5.0,0.0357,316,1,3.03125,316475,INITIALIZE_MPI
5.0,315,315,1,0,315668,MPI_Init()
0.3,21,21,1,0,21693,SPARSE
0.3,20,20,150000,0,0,VECSET
0.3,19,19,19988,0,1,MPI_Irecv()
0.0,1,1,1,0,1945,ALLOC_SPACE
0.0,0.727,0.727,1,0,727,MPI_Bcast()
0.0,0.198,0.198,1,0,198,MPI_Barrier()
0.0,0.0535,0.0535,1,0,54,MPI_Reduce()
0.0,0.0282,0.029,1,2,29,GET_ACTIVE_NPROCS
0.0,0.0157,0.0157,0.03125,0,503,CHECK_TIMER_FLAG
0.0,0.0103,0.0103,1,0,10,TIMER_START
0.0,0.00413,0.00413,0.03125,0,132,PRINT_RESULTS
0.0,0.00156,0.00156,9,0,0,TIMER_CLEAR
0.0,0.000875,0.000875,1,0,1,TIMER_STOP
0.0,0.000469,0.000469,1,0,0,SETUP_SUBMATRIX_INFO
0.0,0.000438,0.000438,1,0,0,MPI_Comm_rank()
0.0,0.000344,0.000344,1,0,0,MPI_Comm_size()
0.0,0.000156,0.000156,1,0,0,TIMER_READ
0.0,0.000125,0.000125,1,0,0,SETUP_PROC_INFO
