%Time,Exclusive,Inclusive,#Call,#Subrs,Inclusive,Name
100.0,0.00574,1,966,1,1,1966807,.TAU_application
100.0,0.637,1,966,1,1334,1966801,CG
36.1,121,710,101,102414,7033,CONJ_GRAD
26.4,0.0397,520,1,3.00391,520149,INITIALIZE_MPI
26.4,519,519,1,0,519254,MPI_Init()
22.9,449,449,34542,0,13,MPI_Wait()
20.2,396,396,1,0,396318,MPI_Finalize()
17.2,10,338,1,60001,338033,MAKEA
16.4,151,322,30000,1.27857E+06,11,SPRNVC
6.5,128,128,34542,0,4,MPI_Send()
5.8,113,113,852381,0,0,RANDLC
2.9,56,56,426190,0,0,ICNVRT
0.6,11,11,34542,0,0,MPI_Irecv()
0.2,4,4,30000,0,0,VECSET
0.0,0.825,0.825,1,0,825,MPI_Bcast()
0.0,0.754,0.754,1,0,754,SPARSE
0.0,0.35,0.35,1,0,350,MPI_Barrier()
0.0,0.115,0.115,1,0,115,MPI_Reduce()
0.0,0.0566,0.0566,1,0,57,ALLOC_SPACE
0.0,0.0277,0.0282,1,2,28,GET_ACTIVE_NPROCS
0.0,0.0189,0.0189,1,0,19,TIMER_START
0.0,0.00176,0.00176,0.00390625,0,451,CHECK_TIMER_FLAG
0.0,0.00159,0.00159,9,0,0,TIMER_CLEAR
0.0,0.000805,0.000805,1,0,1,TIMER_STOP
0.0,0.000469,0.000469,0.00390625,0,120,PRINT_RESULTS
0.0,0.000348,0.000348,1,0,0,SETUP_SUBMATRIX_INFO
0.0,0.000273,0.000273,1,0,0,SETUP_PROC_INFO
0.0,0.000262,0.000262,1,0,0,MPI_Comm_size()
0.0,0.000223,0.000223,1,0,0,MPI_Comm_rank()
0.0,9.77E-05,9.77E-05,1,0,0,TIMER_READ
