%Time,Exclusive,Inclusive,#Call,#Subrs,Inclusive,Name
100.0,0.00598,1,478,1,1,1478934,.TAU_application
100.0,0.573,1,478,1,1334.01,1478928,CG
35.0,0.0364,517,1,3.00781,517844,INITIALIZE_MPI
35.0,517,517,1,0,517144,MPI_Init()
27.9,412,412,1,0,412153,MPI_Finalize()
26.2,93,387,101,102414,3838,CONJ_GRAD
16.1,237,237,34542,0,7,MPI_Wait()
10.8,4,159,1,28001,159643,MAKEA
10.3,71,152,14000,590394,11,SPRNVC
3.6,53,53,393597,0,0,RANDLC
3.2,47,47,34542,0,1,MPI_Send()
1.8,26,26,196798,0,0,ICNVRT
0.7,9,9,34542,0,0,MPI_Irecv()
0.1,2,2,14000,0,0,VECSET
0.0,0.634,0.634,1,0,634,MPI_Bcast()
0.0,0.502,0.502,1,0,502,SPARSE
0.0,0.252,0.252,1,0,252,MPI_Barrier()
0.0,0.108,0.108,1,0,108,MPI_Reduce()
0.0,0.0532,0.0532,1,0,53,ALLOC_SPACE
0.0,0.0258,0.0263,1,2,26,GET_ACTIVE_NPROCS
0.0,0.0122,0.0122,1,0,12,TIMER_START
0.0,0.00324,0.00324,0.0078125,0,415,CHECK_TIMER_FLAG
0.0,0.00139,0.00139,9,0,0,TIMER_CLEAR
0.0,0.00112,0.00112,0.0078125,0,143,PRINT_RESULTS
0.0,0.00075,0.00075,1,0,1,TIMER_STOP
0.0,0.000438,0.000438,1,0,0,SETUP_SUBMATRIX_INFO
0.0,0.000328,0.000328,1,0,0,MPI_Comm_size()
0.0,0.000266,0.000266,1,0,0,SETUP_PROC_INFO
0.0,0.000227,0.000227,1,0,0,MPI_Comm_rank()
0.0,0.000133,0.000133,1,0,0,TIMER_READ
