"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00355","4:43.231","1","1",".TAU_application"
"100.0","3:20.030","4:43.231","1","716.005","int_main(int_char_**)"
"17.0","28,444","48,203","64","1.34218E+08","void_CalcKinematicsForElems(Domain"
"8.3","23,634","23,634","63","0","MPI_Allreduce()"
"7.1","20,065","20,065","1.36315E+08","0","Real_t_CalcElemVolume(const"
"2.4","463","6,732","193","2448.41","void_CommSend(Domain"
"2.2","6,187","6,187","193","0","MPI_Waitall()"
"0.6","1,639","1,639","2062.41","0","MPI_Wait()"
"0.5","635","1,283","64","638.815","void_CommSyncPosVel(Domain"
"0.4","176","1,098","65","1232.59","void_CommSBN(Domain"
"0.3","525","933","1","2.09716E+06","void_Domain::Domain(Int_t_Index_t_Index_t_Index_t_Index_t_Int_t_Int_t_Int_t_Int_t)"
"0.2","684","684","1","0","MPI_Finalize()"
"0.1","394","394","1","0","MPI_Init()"
"0.1","78","148","64","384","void_CommMonoQ(Domain"
"0.0","80","80","2062.41","0","MPI_Isend()"
"0.0","66","66","1","0","MPI_Reduce()"
"0.0","48","48","1","0","void_Domain::BuildMesh(Int_t_Int_t_Int_t)"
"0.0","22","22","1","1","void_Domain::CreateRegionIndexSets(Int_t_Int_t)"
"0.0","18","18","1","0","void_Domain::SetupElementConnectivities(Int_t)"
"0.0","16","16","1","0","MPI_Barrier()"
"0.0","6","6","1","0","void_Domain::SetupBoundaryConditions(Int_t)"
"0.0","1","4","193","2255.41","void_CommRecv(Domain"
"0.0","4","4","1","0","void_Domain::SetupCommBuffers(Int_t)"
"0.0","3","3","2062.41","0","MPI_Irecv()"
"0.0","1","1","1","0","void_Domain::~Domain()"
"0.0","0.617","0.617","581","0","MPI_Comm_rank()"
"0.0","0.0333","0.0333","1","0","void_Domain::SetupSymmetryPlanes(Int_t)"
"0.0","0.011","0.011","1","0","void_InitMeshDecomp(Int_t_Int_t_Int_t"
"0.0","0.00144","0.00354","1","2","void_ParseCommandLineOptions(int_char_**_Int_t_cmdLineOpts"
"0.0","0.0021","0.0021","2","0","StrToInt"
"0.0","0.000593","0.000593","0.00462963","0","void_VerifyAndWriteFinalOutput(Real_t_Domain"
"0.0","0.000495","0.000495","1","0","MPI_Comm_size()"
