%Time,Exclusive,Inclusive,#Call,#Subrs,Inclusive,Name
100.0,0.00637,1,573,1,1,1573717,.TAU_application
100.0,0.833,1,573,1,658.062,1573710,CG
35.9,370,565,91,49686,6210,CONJ_GRAD
31.9,501,501,1,0,501980,MPI_Finalize()
20.9,0.0298,329,1,3.0625,329207,INITIALIZE_MPI
20.9,328,328,1,0,328412,MPI_Init()
11.2,8,176,1,28001,176062,MAKEA
10.3,76,161,14000,590394,12,SPRNVC
6.9,109,109,16744,0,7,MPI_Wait()
5.0,79,79,16744,0,5,MPI_Send()
3.6,56,56,393597,0,0,RANDLC
1.8,28,28,196798,0,0,ICNVRT
0.4,6,6,16744,0,0,MPI_Irecv()
0.2,3,3,1,0,3421,SPARSE
0.1,2,2,14000,0,0,VECSET
0.0,0.712,0.712,1,0,712,MPI_Bcast()
0.0,0.169,0.169,1,0,169,MPI_Barrier()
0.0,0.0624,0.0624,1,0,62,ALLOC_SPACE
0.0,0.0486,0.0486,1,0,49,MPI_Reduce()
0.0,0.0288,0.0288,0.0625,0,460,CHECK_TIMER_FLAG
0.0,0.024,0.0243,1,2,24,GET_ACTIVE_NPROCS
0.0,0.0101,0.0101,0.0625,0,161,PRINT_RESULTS
0.0,0.00313,0.00313,1,0,3,TIMER_START
0.0,0.0015,0.0015,9,0,0,TIMER_CLEAR
0.0,0.00075,0.00075,1,0,1,TIMER_STOP
0.0,0.00025,0.00025,1,0,0,SETUP_PROC_INFO
0.0,0.00025,0.00025,1,0,0,SETUP_SUBMATRIX_INFO
0.0,0.000188,0.000188,1,0,0,MPI_Comm_size()
0.0,0.000125,0.000125,1,0,0,MPI_Comm_rank()
0.0,0,0,1,0,0,TIMER_READ
