Name,#Call
.TAU_application,1
MPBT,1
ADI,251
Y_SOLVE,251
Z_SOLVE,251
Y_SOLVE_CELL,753
Z_SOLVE_CELL,753
X_SOLVE,251
X_SOLVE_CELL,753
COPY_FACES,252
COMPUTE_RHS,252
X_BACKSUBSTITUTE,753
Z_BACKSUBSTITUTE,753
Y_BACKSUBSTITUTE,753
ADD,251
MPI_Wait(),6024
INITIALIZE,2
EXACT_SOLUTION,1.21182E+08
EXACT_RHS,1
MPI_Finalize(),1
MPI_Waitall(),252
VERIFY,1
X_UNPACK_SOLVE_INFO,502
ERROR_NORM,1
X_SEND_SOLVE_INFO,502
Y_UNPACK_SOLVE_INFO,502
Z_UNPACK_SOLVE_INFO,502
Y_SEND_SOLVE_INFO,502
LHSINIT,1
Z_SEND_SOLVE_INFO,502
SETUP_MPI,1
MPI_Init(),1
X_SEND_BACKSUB_INFO,502
Y_SEND_BACKSUB_INFO,502
Z_SEND_BACKSUB_INFO,502
Z_UNPACK_BACKSUB_INFO,502
Y_UNPACK_BACKSUB_INFO,502
X_UNPACK_BACKSUB_INFO,502
RHS_NORM,1
MPI_Isend(),4524
MPI_Barrier(),2
MPI_Allreduce(),2
LHSABINIT,2259
MPI_Irecv(),4524
ALLOC_SPACE,1
Z_RECEIVE_BACKSUB_INFO,502
Y_RECEIVE_BACKSUB_INFO,502
X_RECEIVE_BACKSUB_INFO,502
X_RECEIVE_SOLVE_INFO,502
Z_RECEIVE_SOLVE_INFO,502
Y_RECEIVE_SOLVE_INFO,502
MPI_Bcast(),6
MPI_Comm_dup(),2
MPI_Reduce(),1
SET_CONSTANTS,1
COMPUTE_BUFFER_SIZE,1
MAKE_SET,1
MPI_Comm_size(),1
BTIO_CLEANUP,1
SETUP_BTIO,1
MPI_Comm_rank(),1
SET_CLASS,0.111111
