"%Time","Exclusive","Inclusive","#Call","#Subrs","Name"
"100.0","0.00363","2,729","1","1",".TAU_application"
"100.0","840","2,729","1","100.005","int_main(int_char_**)"
"15.8","431","431","1","0","MPI_Finalize()"
"14.6","399","399","1","0","MPI_Init()"
"11.7","188","320","8","884736","void_CalcKinematicsForElems(Domain"
"10.8","294","294","7","0","MPI_Allreduce()"
"9.9","6","271","25","323.519","void_CommSend(Domain"
"8.8","239","239","25","0","MPI_Waitall()"
"5.6","152","152","995328","0","Real_t_CalcElemVolume(const"
"3.3","89","89","273.519","0","MPI_Wait()"
"2.4","40","65","1","110598","void_Domain::Domain(Int_t_Index_t_Index_t_Index_t_Index_t_Int_t_Int_t_Int_t_Int_t)"
"2.2","7","59","8","79.8519","void_CommSyncPosVel(Domain"
"1.3","1","34","9","170.667","void_CommSBN(Domain"
"0.9","25","25","273.519","0","MPI_Isend()"
"0.2","1","6","8","48","void_CommMonoQ(Domain"
"0.2","4","4","1","0","MPI_Reduce()"
"0.1","1","1","1","0","void_Domain::BuildMesh(Int_t_Int_t_Int_t)"
"0.1","1","1","1","1","void_Domain::CreateRegionIndexSets(Int_t_Int_t)"
"0.0","1","1","1","0","MPI_Barrier()"
"0.0","0.866","0.866","1","0","void_Domain::SetupElementConnectivities(Int_t)"
"0.0","0.805","0.805","1","0","void_Domain::SetupCommBuffers(Int_t)"
"0.0","0.0897","0.438","25","298.519","void_CommRecv(Domain"
"0.0","0.335","0.335","273.519","0","MPI_Irecv()"
"0.0","0.248","0.248","1","0","void_Domain::SetupBoundaryConditions(Int_t)"
"0.0","0.165","0.165","1","0","void_Domain::~Domain()"
"0.0","0.0461","0.0461","77","0","MPI_Comm_rank()"
"0.0","0.011","0.011","1","0","void_InitMeshDecomp(Int_t_Int_t_Int_t"
"0.0","0.00513","0.00513","1","0","void_Domain::SetupSymmetryPlanes(Int_t)"
"0.0","0.00143","0.00336","1","2","void_ParseCommandLineOptions(int_char_**_Int_t_cmdLineOpts"
"0.0","0.00193","0.00193","2","0","StrToInt"
"0.0","0.000569","0.000569","0.00462963","0","void_VerifyAndWriteFinalOutput(Real_t_Domain"
"0.0","0.000421","0.000421","1","0","MPI_Comm_size()"
