Name,#Call
.TAU_application,1
MPSP,1
ADI,401
MPI_Finalize(),1
SETUP_MPI,1
MPI_Init(),1
COPY_FACES,402
MPI_Waitall(),14838
Y_SOLVE,401
X_SOLVE,401
Z_SOLVE,401
COMPUTE_RHS,402
LHSX,2807
LHSZ,2807
LHSY,2807
MPI_Isend(),16848
ADD,401
TZETAR,2807
INITIALIZE,2
EXACT_SOLUTION,91262
TXINVR,401
MPI_Irecv(),16848
EXACT_RHS,1
PINVR,2807
NINVR,2807
MPI_Barrier(),2
VERIFY,1
ERROR_NORM,1
MPI_Comm_dup(),2
MPI_Bcast(),4
MPI_Allreduce(),2
LHSINIT,1
RHS_NORM,1
ALLOC_SPACE,1
MPI_Reduce(),1
SET_CONSTANTS,1
MAKE_SET,1
COMPUTE_BUFFER_SIZE,1
MPI_Comm_size(),1
MPI_Comm_rank(),1
SET_CLASS,0.0204082
