%Time,Exclusive,Inclusive,#Call,#Subrs,Inclusive,Name
100.0,0.00618,1,397,1,1,1397915,.TAU_application
100.0,0.413,1,397,1,1204,1397909,CG
37.2,0.034,519,1,3.00391,519358,INITIALIZE_MPI
37.1,518,518,1,0,518523,MPI_Init()
28.6,399,399,1,0,399193,MPI_Finalize()
23.3,47,326,91,92274,3585,CONJ_GRAD
16.3,227,227,31122,0,7,MPI_Wait()
10.8,4,151,1,28001,151605,MAKEA
10.3,68,144,14000,541041,10,SPRNVC
3.7,51,51,360695,0,0,RANDLC
3.1,42,42,31122,0,1,MPI_Send()
1.8,25,25,180347,0,0,ICNVRT
0.6,8,8,31122,0,0,MPI_Irecv()
0.2,2,2,14000,0,0,VECSET
0.1,0.773,0.773,1,0,773,MPI_Bcast()
0.0,0.303,0.303,1,0,303,MPI_Barrier()
0.0,0.263,0.263,1,0,263,SPARSE
0.0,0.104,0.104,1,0,104,MPI_Reduce()
0.0,0.0534,0.0534,1,0,53,ALLOC_SPACE
0.0,0.0261,0.0266,1,2,27,GET_ACTIVE_NPROCS
0.0,0.022,0.022,1,0,22,TIMER_START
0.0,0.00165,0.00165,0.00390625,0,422,CHECK_TIMER_FLAG
0.0,0.0015,0.0015,9,0,0,TIMER_CLEAR
0.0,0.000758,0.000758,1,0,1,TIMER_STOP
0.0,0.000465,0.000465,0.00390625,0,119,PRINT_RESULTS
0.0,0.000379,0.000379,1,0,0,SETUP_SUBMATRIX_INFO
0.0,0.00034,0.00034,1,0,0,MPI_Comm_size()
0.0,0.000238,0.000238,1,0,0,SETUP_PROC_INFO
0.0,0.000215,0.000215,1,0,0,MPI_Comm_rank()
0.0,0.000145,0.000145,1,0,0,TIMER_READ
