%Time,Exclusive,Inclusive,#Call,#Subrs,Inclusive,Name
100.0,0.00593,2,029,1,1,2029054,.TAU_application
100.0,0.53,2,029,1,1009,2029048,CG
27.5,0.0345,558,1,3.00391,558052,INITIALIZE_MPI
27.4,556,556,1,0,556960,MPI_Init()
27.3,141,554,76,77064,7295,CONJ_GRAD
25.4,13,514,1,60001,514501,MAKEA
24.4,228,495,30000,2.06582E+06,17,SPRNVC
19.7,400,400,1,0,400510,MPI_Finalize()
15.1,306,306,25992,0,12,MPI_Wait()
8.8,178,178,1.37721E+06,0,0,RANDLC
4.9,98,98,25992,0,4,MPI_Send()
4.4,88,88,688605,0,0,ICNVRT
0.4,8,8,25992,0,0,MPI_Irecv()
0.2,4,4,30000,0,0,VECSET
0.1,1,1,1,0,1491,SPARSE
0.1,1,1,1,0,1027,MPI_Bcast()
0.0,0.347,0.347,1,0,347,MPI_Barrier()
0.0,0.119,0.119,1,0,119,MPI_Reduce()
0.0,0.0578,0.0578,1,0,58,ALLOC_SPACE
0.0,0.0321,0.0321,1,0,32,TIMER_START
0.0,0.0271,0.0277,1,2,28,GET_ACTIVE_NPROCS
0.0,0.00211,0.00211,0.00390625,0,540,CHECK_TIMER_FLAG
0.0,0.00159,0.00159,9,0,0,TIMER_CLEAR
0.0,0.000863,0.000863,1,0,1,TIMER_STOP
0.0,0.000504,0.000504,0.00390625,0,129,PRINT_RESULTS
0.0,0.000375,0.000375,1,0,0,SETUP_SUBMATRIX_INFO
0.0,0.00032,0.00032,1,0,0,MPI_Comm_size()
0.0,0.000258,0.000258,1,0,0,SETUP_PROC_INFO
0.0,0.000211,0.000211,1,0,0,MPI_Comm_rank()
0.0,0.000145,0.000145,1,0,0,TIMER_READ
