Name,#Call
.TAU_application,1
MPSP,1
ADI,501
COPY_FACES,502
Z_SOLVE,501
X_SOLVE,501
Y_SOLVE,501
COMPUTE_RHS,502
MPI_Waitall(),39580
LHSZ,7014
LHSY,7014
LHSX,7014
ADD,501
TXINVR,501
TZETAR,7014
INITIALIZE,2
EXACT_SOLUTION,5.67549E+06
MPI_Isend(),42090
NINVR,7014
MPI_Irecv(),42090
SETUP_MPI,1
MPI_Init(),1
MPI_Finalize(),1
PINVR,7014
EXACT_RHS,1
VERIFY,1
ERROR_NORM,1
MPI_Allreduce(),2
RHS_NORM,1
LHSINIT,1
ALLOC_SPACE,1
MPI_Barrier(),2
MPI_Comm_dup(),2
MPI_Bcast(),4
MPI_Reduce(),1
SET_CONSTANTS,1
MAKE_SET,1
COMPUTE_BUFFER_SIZE,1
MPI_Comm_size(),1
MPI_Comm_rank(),1
SET_CLASS,0.00510204
