%Time,Exclusive,Inclusive,#Call,#Subrs,Inclusive,Name
100.0,0.00737,9,495,1,1,9495040,.TAU_application
100.0,0.361,9,495,1,90.375,9495033,MG_MPI
59.9,0.694,5,683,21,861,270648,MG3P
44.3,3,177,4,204,191,191,22014,RESID
19.3,1,382,1,837,189,189,9720,PSINV
17.8,1,1,694,550,9900,3081,COMM3
13.3,179,1,260,3300,3300,382,GIVE3
11.4,1,080,1,080,3300,0,327,MPI_Send()
9.1,682,863,168,168,5142,RPRJ3
9.0,857,857,1,0,857530,MPI_Finalize()
7.5,712,712,168,168,4244,INTERP
4.3,130,406,2,263365,203133,ZRAN3
3.6,345,345,1,0,345318,MPI_Init()
2.5,229,233,3300,3300,71,READY
2.4,229,229,172,0,1332,ZERO3
2.1,164,198,3300,3300,60,TAKE3
1.1,90,106,4,8,26593,NORM2U3
0.9,82,82,6,0,13822,MPI_Barrier()
0.8,71,71,131072,0,1,VRANLC
0.4,34,34,3300,0,10,MPI_Wait()
0.2,17,17,131689,0,0,RANDLC
0.2,16,16,88,0,182,MPI_Allreduce()
0.0,3,3,3300,0,1,MPI_Irecv()
0.0,1,1,1,0,1812,ALLOC_SPACE
0.0,0.878,0.878,7,0,125,MPI_Bcast()
0.0,0.116,0.116,613,0,0,BUBBLE
0.0,0.073,0.073,168,0,0,COMM3_EX
0.0,0.0703,0.0703,0.125,0,562,CHECK_TIMER_FLAG
0.0,0.0163,0.0311,6,103.25,5,POWER
0.0,0.0309,0.0309,2,0,15,TIMER_START
0.0,0.0284,0.029,1,2,29,GET_ACTIVE_NPROCS
0.0,0.02,0.02,0.125,0,160,PRINT_RESULTS
0.0,0.0132,0.0132,1,0,13,MPI_Reduce()
0.0,0.0109,0.0109,2,0,5,SETUP
0.0,0.003,0.003,17,0,0,TIMER_CLEAR
0.0,0.00187,0.00187,2,0,1,TIMER_STOP
0.0,0.0005,0.0005,1.125,0,0,TIMER_READ
0.0,0.000375,0.000375,1,0,0,MPI_Comm_size()
0.0,0.00025,0.00025,1,0,0,MPI_Comm_rank()
