Name,#Call
.TAU_application,1
MPSP,1
MPI_Finalize(),1
ADI,401
COPY_FACES,402
SETUP_MPI,1
MPI_Init(),1
X_SOLVE,401
COMPUTE_RHS,402
MPI_Waitall(),10026
Z_SOLVE,401
Y_SOLVE,401
LHSX,2005
LHSZ,2005
LHSY,2005
ADD,401
TZETAR,2005
INITIALIZE,2
MPI_Isend(),12036
TXINVR,401
EXACT_SOLUTION,175183
EXACT_RHS,1
PINVR,2005
NINVR,2005
MPI_Bcast(),4
MPI_Irecv(),12036
VERIFY,1
ERROR_NORM,1
LHSINIT,1
MPI_Comm_dup(),2
MPI_Barrier(),2
MPI_Allreduce(),2
RHS_NORM,1
ALLOC_SPACE,1
MPI_Reduce(),1
SET_CONSTANTS,1
COMPUTE_BUFFER_SIZE,1
MAKE_SET,1
MPI_Comm_size(),1
MPI_Comm_rank(),1
SET_CLASS,0.04
