%Time,Exclusive,Inclusive,#Call,#Subrs,Inclusive,Name
100.0,0.00584,1,451,1,1,1451214,.TAU_application
100.0,0.451,1,451,1,1334,1451208,CG
35.6,0.0341,516,1,3.00391,516591,INITIALIZE_MPI
35.5,515,515,1,0,515752,MPI_Init()
28.4,412,412,1,0,412661,MPI_Finalize()
24.5,56,354,101,102414,3514,CONJ_GRAD
16.7,242,242,34542,0,7,MPI_Wait()
11.4,4,165,1,28001,165433,MAKEA
10.9,74,158,14000,590394,11,SPRNVC
3.8,55,55,393597,0,0,RANDLC
3.3,47,47,34542,0,1,MPI_Send()
1.9,27,27,196798,0,0,ICNVRT
0.7,9,9,34542,0,0,MPI_Irecv()
0.2,2,2,14000,0,0,VECSET
0.1,0.777,0.777,1,0,777,MPI_Bcast()
0.0,0.307,0.307,1,0,307,MPI_Barrier()
0.0,0.287,0.287,1,0,287,SPARSE
0.0,0.108,0.108,1,0,108,MPI_Reduce()
0.0,0.0537,0.0537,1,0,54,ALLOC_SPACE
0.0,0.026,0.0266,1,2,27,GET_ACTIVE_NPROCS
0.0,0.0217,0.0217,1,0,22,TIMER_START
0.0,0.00167,0.00167,0.00390625,0,427,CHECK_TIMER_FLAG
0.0,0.00155,0.00155,9,0,0,TIMER_CLEAR
0.0,0.000828,0.000828,1,0,1,TIMER_STOP
0.0,0.000438,0.000438,0.00390625,0,112,PRINT_RESULTS
0.0,0.000371,0.000371,1,0,0,SETUP_SUBMATRIX_INFO
0.0,0.000297,0.000297,1,0,0,MPI_Comm_size()
0.0,0.000285,0.000285,1,0,0,MPI_Comm_rank()
0.0,0.000246,0.000246,1,0,0,SETUP_PROC_INFO
0.0,0.000117,0.000117,1,0,0,TIMER_READ
