%Time,Exclusive,Inclusive,#Call,#Subrs,Inclusive,Name
100.0,0.00595,1,972,1,1,1972308,.TAU_application
100.0,0.641,1,972,1,1334,1972302,CG
30.3,159,597,101,102414,5912,CONJ_GRAD
26.8,0.0836,529,1,3.00391,529530,INITIALIZE_MPI
26.8,528,528,1,0,528622,MPI_Init()
22.5,11,443,1,60001,443822,MAKEA
21.6,197,426,30000,1.77038E+06,14,SPRNVC
20.3,399,399,1,0,399858,MPI_Finalize()
15.5,305,305,34542,0,9,MPI_Wait()
7.7,152,152,1.18025E+06,0,0,RANDLC
6.1,121,121,34542,0,4,MPI_Send()
3.9,76,76,590125,0,0,ICNVRT
0.6,11,11,34542,0,0,MPI_Irecv()
0.2,4,4,30000,0,0,VECSET
0.1,1,1,1,0,1185,SPARSE
0.0,0.793,0.793,1,0,793,MPI_Bcast()
0.0,0.449,0.449,1,0,449,MPI_Barrier()
0.0,0.118,0.118,1,0,118,MPI_Reduce()
0.0,0.057,0.057,1,0,57,ALLOC_SPACE
0.0,0.0295,0.03,1,2,30,GET_ACTIVE_NPROCS
0.0,0.0251,0.0251,1,0,25,TIMER_START
0.0,0.00171,0.00171,0.00390625,0,438,CHECK_TIMER_FLAG
0.0,0.00157,0.00157,9,0,0,TIMER_CLEAR
0.0,0.000812,0.000812,1,0,1,TIMER_STOP
0.0,0.000441,0.000441,0.00390625,0,113,PRINT_RESULTS
0.0,0.00034,0.00034,1,0,0,SETUP_SUBMATRIX_INFO
0.0,0.000301,0.000301,1,0,0,MPI_Comm_size()
0.0,0.000246,0.000246,1,0,0,SETUP_PROC_INFO
0.0,0.000199,0.000199,1,0,0,MPI_Comm_rank()
0.0,0.000109,0.000109,1,0,0,TIMER_READ
