%Time,Exclusive,Inclusive,#Call,#Subrs,Inclusive,Name
100.0,0.00576,1,329,1,1,1329324,.TAU_application
100.0,0.176,1,329,1,229.004,1329319,CG
40.6,0.0335,539,1,3.00391,539946,INITIALIZE_MPI
40.6,539,539,1,0,539120,MPI_Init()
36.1,479,479,1,0,479255,MPI_Finalize()
12.4,4,164,1,28001,164460,MAKEA
11.8,74,157,14000,590394,11,SPRNVC
10.9,9,144,16,16224,9054,CONJ_GRAD
9.2,122,122,5472,0,22,MPI_Wait()
4.2,55,55,393597,0,0,RANDLC
2.1,27,27,196798,0,0,ICNVRT
0.8,11,11,5472,0,2,MPI_Send()
0.2,2,2,14000,0,0,VECSET
0.1,1,1,5472,0,0,MPI_Irecv()
0.1,0.765,0.765,1,0,765,MPI_Bcast()
0.0,0.298,0.298,1,0,298,MPI_Barrier()
0.0,0.288,0.288,1,0,288,SPARSE
0.0,0.122,0.122,1,0,122,MPI_Reduce()
0.0,0.0534,0.0534,1,0,53,ALLOC_SPACE
0.0,0.027,0.027,1,0,27,TIMER_START
0.0,0.0254,0.0259,1,2,26,GET_ACTIVE_NPROCS
0.0,0.0017,0.0017,0.00390625,0,435,CHECK_TIMER_FLAG
0.0,0.00148,0.00148,9,0,0,TIMER_CLEAR
0.0,0.000812,0.000812,1,0,1,TIMER_STOP
0.0,0.000445,0.000445,0.00390625,0,114,PRINT_RESULTS
0.0,0.000398,0.000398,1,0,0,SETUP_SUBMATRIX_INFO
0.0,0.000305,0.000305,1,0,0,MPI_Comm_size()
0.0,0.000258,0.000258,1,0,0,SETUP_PROC_INFO
0.0,0.000215,0.000215,1,0,0,MPI_Comm_rank()
0.0,0.000125,0.000125,1,0,0,TIMER_READ
