%Time,Exclusive,Inclusive,#Call,#Subrs,Inclusive,Name
100.0,0.007,13,171,1,1,13171025,.TAU_application
100.0,0.433,13,171,1,90.75,13171018,MG_MPI
78.5,10,340,10,340,1,0,10340210,MPI_Finalize()
13.2,0.741,1,743,21,756,83004,MG3P
9.3,903,1,219,170,170,7173,RESID
4.6,1,604,487,8766,1242,COMM3
4.4,398,581,168,168,3459,PSINV
2.8,369,369,1,0,369253,MPI_Init()
2.6,54,336,2922,2922,115,GIVE3
2.2,192,290,147,147,1973,RPRJ3
2.1,281,281,2922,0,96,MPI_Send()
1.6,214,216,2922,2922,74,READY
1.5,194,194,147,147,1321,INTERP
0.8,36,101,2,66430,50596,ZRAN3
0.5,66,66,151,0,441,ZERO3
0.4,38,49,2922,2922,17,TAKE3
0.2,23,24,4,8,6211,NORM2U3
0.1,19,19,32768,0,1,VRANLC
0.1,12,12,6,0,2078,MPI_Barrier()
0.1,11,11,2922,0,4,MPI_Wait()
0.0,4,4,33116,0,0,RANDLC
0.0,1,1,2922,0,1,MPI_Irecv()
0.0,1,1,1,0,1801,ALLOC_SPACE
0.0,1,1,88,0,16,MPI_Allreduce()
0.0,0.648,0.648,7,0,93,MPI_Bcast()
0.0,0.13,0.13,0.25,0,519,CHECK_TIMER_FLAG
0.0,0.0985,0.0985,542,0,0,BUBBLE
0.0,0.0578,0.0578,147,0,0,COMM3_EX
0.0,0.05,0.05,2,0,25,TIMER_START
0.0,0.0387,0.0387,0.25,0,155,PRINT_RESULTS
0.0,0.0192,0.0325,6,90,5,POWER
0.0,0.0275,0.0283,1,2,28,GET_ACTIVE_NPROCS
0.0,0.0248,0.0248,1,0,25,MPI_Reduce()
0.0,0.007,0.007,2,0,4,SETUP
0.0,0.0025,0.0025,17,0,0,TIMER_CLEAR
0.0,0.00175,0.00175,2,0,1,TIMER_STOP
0.0,0.0005,0.0005,1,0,0,MPI_Comm_size()
0.0,0.00025,0.00025,1,0,0,MPI_Comm_rank()
0.0,0.00025,0.00025,1.25,0,0,TIMER_READ
