Name,#Call
.TAU_application,1
MPSP,1
ADI,401
COPY_FACES,402
Z_SOLVE,401
MPI_Waitall(),24462
Y_SOLVE,401
X_SOLVE,401
COMPUTE_RHS,402
LHSZ,4411
LHSY,4411
LHSX,4411
MPI_Finalize(),1
SETUP_MPI,1
MPI_Init(),1
ADD,401
TXINVR,401
TZETAR,4411
MPI_Isend(),26472
INITIALIZE,2
EXACT_SOLUTION,587590
MPI_Irecv(),26472
EXACT_RHS,1
PINVR,4411
NINVR,4411
VERIFY,1
ERROR_NORM,1
MPI_Allreduce(),2
RHS_NORM,1
MPI_Barrier(),2
ALLOC_SPACE,1
MPI_Comm_dup(),2
LHSINIT,1
MPI_Bcast(),4
MPI_Reduce(),1
SET_CONSTANTS,1
MAKE_SET,1
COMPUTE_BUFFER_SIZE,1
MPI_Comm_size(),1
MPI_Comm_rank(),1
SET_CLASS,0.00826446
