%Time,Exclusive,Inclusive,#Call,#Subrs,Inclusive,Name
100.0,0.017,2:59.068,1,1,179068046,.TAU_application
100.0,18,2:59.068,1,385.5,179068030,CG
92.7,2:44.321,2:45.945,91,28392,1823579,CONJ_GRAD
5.5,9,930,9,930,1,0,9930099,MPI_Finalize()
1.6,200,2,843,1,200001,2843576,MAKEA
0.9,822,1,695,100000,7.08268E+06,17,SPRNVC
0.8,1,521,1,521,9555,0,159,MPI_Send()
0.5,933,933,1,0,933152,SPARSE
0.3,582,582,4.72179E+06,0,0,RANDLC
0.2,0.0425,328,1,3.5,328436,INITIALIZE_MPI
0.2,327,327,1,0,327831,MPI_Init()
0.2,290,290,2.36089E+06,0,0,ICNVRT
0.1,92,92,9555,0,10,MPI_Wait()
0.0,14,14,100000,0,0,VECSET
0.0,10,10,9555,0,1,MPI_Irecv()
0.0,0.96,0.96,1,0,960,ALLOC_SPACE
0.0,0.303,0.303,1,0,303,MPI_Bcast()
0.0,0.234,0.234,0.5,0,467,CHECK_TIMER_FLAG
0.0,0.061,0.061,0.5,0,122,PRINT_RESULTS
0.0,0.0355,0.0355,1,0,36,TIMER_START
0.0,0.0245,0.0255,1,2,26,GET_ACTIVE_NPROCS
0.0,0.0185,0.0185,1,0,18,MPI_Reduce()
0.0,0.0075,0.0075,1,0,8,MPI_Barrier()
0.0,0.003,0.003,1,0,3,TIMER_STOP
0.0,0.0005,0.0005,1,0,0,MPI_Comm_rank()
0.0,0.0005,0.0005,1,0,0,MPI_Comm_size()
0.0,0.0005,0.0005,1,0,0,SETUP_PROC_INFO
0.0,0.0005,0.0005,1,0,0,SETUP_SUBMATRIX_INFO
0.0,0.0005,0.0005,9,0,0,TIMER_CLEAR
0.0,0,0,1,0,0,TIMER_READ
