%Time,Exclusive,Inclusive,#Call,#Subrs,Inclusive,Name
100.0,0.00775,4:06.067,1,1,246067290,.TAU_application
100.0,46,4:06.067,1,553.125,246067282,CG
93.8,3:43.196,3:50.706,76,41496,3035610,CONJ_GRAD
5.8,755,14,294,1,1.5E+06,14294778,MAKEA
4.8,5,971,11,833,750000,4.71974E+07,16,SPRNVC
2.1,5,146,5,146,13984,0,368,MPI_Send()
1.6,3,917,3,917,3.14649E+07,0,0,RANDLC
0.9,2,213,2,213,13984,0,158,MPI_Wait()
0.8,1,944,1,944,1.57325E+07,0,0,ICNVRT
0.6,1,598,1,598,1,0,1598559,SPARSE
0.3,691,691,1,0,691991,MPI_Finalize()
0.1,0.0384,317,1,3.125,317726,INITIALIZE_MPI
0.1,317,317,1,0,317089,MPI_Init()
0.1,151,151,13984,0,11,MPI_Irecv()
0.0,107,107,750000,0,0,VECSET
0.0,7,7,1,0,7855,ALLOC_SPACE
0.0,0.518,0.518,1,0,518,MPI_Bcast()
0.0,0.146,0.146,1,0,146,MPI_Barrier()
0.0,0.057,0.057,0.125,0,456,CHECK_TIMER_FLAG
0.0,0.0534,0.0534,1,0,53,MPI_Reduce()
0.0,0.0245,0.0245,1,0,24,TIMER_START
0.0,0.0231,0.0241,1,2,24,GET_ACTIVE_NPROCS
0.0,0.0182,0.0182,0.125,0,146,PRINT_RESULTS
0.0,0.00175,0.00175,9,0,0,TIMER_CLEAR
0.0,0.001,0.001,1,0,1,SETUP_SUBMATRIX_INFO
0.0,0.000875,0.000875,1,0,1,TIMER_STOP
0.0,0.0005,0.0005,1,0,0,MPI_Comm_rank()
0.0,0.0005,0.0005,1,0,0,MPI_Comm_size()
0.0,0.00025,0.00025,1,0,0,SETUP_PROC_INFO
0.0,0,0,1,0,0,TIMER_READ
