%Time,Exclusive,Inclusive,#Call,#Subrs,Inclusive,Name
100.0,0.00622,1,147,1,1,1147677,.TAU_application
100.0,0.191,1,147,1,181.031,1147671,CG
47.2,541,541,1,0,541893,MPI_Finalize()
29.1,0.0355,334,1,3.03125,334350,INITIALIZE_MPI
29.1,333,333,1,0,333650,MPI_Init()
14.5,6,166,1,28001,166810,MAKEA
13.6,73,156,14000,590394,11,SPRNVC
9.1,37,104,16,12480,6505,CONJ_GRAD
4.8,55,55,393597,0,0,RANDLC
4.0,46,46,4208,0,11,MPI_Wait()
2.4,27,27,196798,0,0,ICNVRT
1.7,19,19,4208,0,5,MPI_Send()
0.2,2,2,14000,0,0,VECSET
0.2,1,1,1,0,1844,SPARSE
0.1,1,1,4208,0,0,MPI_Irecv()
0.1,0.626,0.626,1,0,626,MPI_Bcast()
0.0,0.146,0.146,1,0,146,MPI_Barrier()
0.0,0.057,0.057,1,0,57,ALLOC_SPACE
0.0,0.0445,0.0445,1,0,45,MPI_Reduce()
0.0,0.0274,0.0278,1,2,28,GET_ACTIVE_NPROCS
0.0,0.012,0.012,0.03125,0,384,CHECK_TIMER_FLAG
0.0,0.0045,0.0045,0.03125,0,144,PRINT_RESULTS
0.0,0.00284,0.00284,1,0,3,TIMER_START
0.0,0.00147,0.00147,9,0,0,TIMER_CLEAR
0.0,0.000562,0.000562,1,0,1,TIMER_STOP
0.0,0.000531,0.000531,1,0,1,SETUP_SUBMATRIX_INFO
0.0,0.000375,0.000375,1,0,0,SETUP_PROC_INFO
0.0,0.000313,0.000313,1,0,0,TIMER_READ
0.0,0.000281,0.000281,1,0,0,MPI_Comm_size()
0.0,0.000125,0.000125,1,0,0,MPI_Comm_rank()
