%Time,Exclusive,Inclusive,#Call,#Subrs,Inclusive,Name
100.0,0.0085,5:55.713,1,1,355713321,.TAU_application
100.0,51,5:55.713,1,658.125,355713312,CG
96.4,3:09.300,5:43.035,91,49686,3769625,CONJ_GRAD
28.2,1:40.219,1:40.219,16744,0,5985,MPI_Send()
15.0,53,189,53,189,16744,0,3177,MPI_Wait()
3.2,514,11,513,1,1.5E+06,11513332,MAKEA
2.8,4,872,9,935,750000,3.46081E+07,13,SPRNVC
1.0,3,380,3,380,2.30721E+07,0,0,RANDLC
0.5,1,682,1,682,1.1536E+07,0,0,ICNVRT
0.3,939,939,1,0,939859,SPARSE
0.2,741,741,1,0,741015,MPI_Finalize()
0.1,0.0399,355,1,3.125,355934,INITIALIZE_MPI
0.1,355,355,1,0,355147,MPI_Init()
0.1,333,333,16744,0,20,MPI_Irecv()
0.0,122,122,750000,0,0,VECSET
0.0,8,8,1,0,8068,ALLOC_SPACE
0.0,0.644,0.644,1,0,644,MPI_Bcast()
0.0,0.357,0.357,1,0,357,MPI_Barrier()
0.0,0.101,0.101,1,0,101,MPI_Reduce()
0.0,0.0745,0.0745,0.125,0,596,CHECK_TIMER_FLAG
0.0,0.0284,0.0289,1,2,29,GET_ACTIVE_NPROCS
0.0,0.0154,0.0154,0.125,0,123,PRINT_RESULTS
0.0,0.0075,0.0075,1,0,8,TIMER_START
0.0,0.001,0.001,9,0,0,TIMER_CLEAR
0.0,0.001,0.001,1,0,1,TIMER_STOP
0.0,0.00075,0.00075,1,0,1,SETUP_SUBMATRIX_INFO
0.0,0.000625,0.000625,1,0,1,TIMER_READ
0.0,0.0005,0.0005,1,0,0,SETUP_PROC_INFO
0.0,0.000375,0.000375,1,0,0,MPI_Comm_size()
0.0,0.000125,0.000125,1,0,0,MPI_Comm_rank()
