%Time,Exclusive,Inclusive,#Call,#Subrs,Inclusive,Name
100.0,0.00574,1:07.923,1,1,67923217,.TAU_application
100.0,15,1:07.923,1,424.008,67923211,CG
49.4,677,33,536,1,3E+06,33536305,MAKEA
49.1,23,256,33,357,31,31434,1076036,CONJ_GRAD
47.3,15,712,32,124,1.5E+06,1.32142E+08,21,SPRNVC
16.1,10,963,10,963,8.80945E+07,0,0,RANDLC
8.0,5,449,5,449,4.40472E+07,0,0,ICNVRT
7.8,5,293,5,293,10602,0,499,MPI_Wait()
6.9,4,715,4,715,10602,0,445,MPI_Send()
0.8,0.0348,522,1,3.00781,522988,INITIALIZE_MPI
0.8,522,522,1,0,522011,MPI_Init()
0.8,516,516,1,0,516370,SPARSE
0.7,483,483,1,0,483295,MPI_Finalize()
0.3,217,217,1.5E+06,0,0,VECSET
0.1,93,93,10602,0,9,MPI_Irecv()
0.0,5,5,1,0,5197,ALLOC_SPACE
0.0,0.91,0.91,1,0,910,MPI_Bcast()
0.0,0.465,0.465,1,0,465,MPI_Barrier()
0.0,0.0701,0.0701,1,0,70,MPI_Reduce()
0.0,0.0375,0.0375,1,0,38,TIMER_START
0.0,0.0273,0.0278,1,2,28,GET_ACTIVE_NPROCS
0.0,0.00455,0.00455,0.0078125,0,583,CHECK_TIMER_FLAG
0.0,0.00162,0.00162,9,0,0,TIMER_CLEAR
0.0,0.000953,0.000953,0.0078125,0,122,PRINT_RESULTS
0.0,0.000883,0.000883,1,0,1,TIMER_STOP
0.0,0.000789,0.000789,1,0,1,SETUP_SUBMATRIX_INFO
0.0,0.00032,0.00032,1,0,0,MPI_Comm_size()
0.0,0.000266,0.000266,1,0,0,SETUP_PROC_INFO
0.0,0.000203,0.000203,1,0,0,MPI_Comm_rank()
0.0,0.000172,0.000172,1,0,0,TIMER_READ
