%Time,Exclusive,Inclusive,#Call,#Subrs,Inclusive,Name
100.0,0.00594,1,867,1,1,1867094,.TAU_application
100.0,0.812,1,867,1,1334.01,1867088,CG
33.8,199,630,101,102414,6246,CONJ_GRAD
26.9,0.0358,502,1,3.00781,502431,INITIALIZE_MPI
26.9,501,501,1,0,501404,MPI_Init()
21.4,399,399,1,0,399003,MPI_Finalize()
17.8,10,332,1,60001,332760,MAKEA
16.9,147,316,30000,1.27857E+06,11,SPRNVC
16.3,305,305,34542,0,9,MPI_Wait()
6.2,115,115,34542,0,3,MPI_Send()
6.0,112,112,852381,0,0,RANDLC
3.0,56,56,426190,0,0,ICNVRT
0.6,11,11,34542,0,0,MPI_Irecv()
0.2,4,4,30000,0,0,VECSET
0.1,1,1,1,0,1396,SPARSE
0.1,0.962,0.962,1,0,962,MPI_Bcast()
0.0,0.28,0.28,1,0,280,MPI_Barrier()
0.0,0.123,0.123,1,0,123,MPI_Reduce()
0.0,0.0585,0.0585,1,0,58,ALLOC_SPACE
0.0,0.0262,0.0262,1,0,26,TIMER_START
0.0,0.0247,0.0253,1,2,25,GET_ACTIVE_NPROCS
0.0,0.00402,0.00402,0.0078125,0,514,CHECK_TIMER_FLAG
0.0,0.00159,0.00159,9,0,0,TIMER_CLEAR
0.0,0.000891,0.000891,0.0078125,0,114,PRINT_RESULTS
0.0,0.000875,0.000875,1,0,1,TIMER_STOP
0.0,0.000422,0.000422,1,0,0,SETUP_SUBMATRIX_INFO
0.0,0.000375,0.000375,1,0,0,MPI_Comm_size()
0.0,0.000305,0.000305,1,0,0,SETUP_PROC_INFO
0.0,0.00018,0.00018,1,0,0,MPI_Comm_rank()
0.0,0.000102,0.000102,1,0,0,TIMER_READ
