%Time,Exclusive,Inclusive,#Call,#Subrs,Inclusive,Name
100.0,0.00737,2:36.919,1,1,156919215,.TAU_application
100.0,45,2:36.919,1,728.062,156919208,CG
91.6,2:11.199,2:23.699,101,55146,1422768,CONJ_GRAD
7.7,499,12,074,1,1.5E+06,12074955,MAKEA
6.9,5,349,10,823,750000,4.40537E+07,14,SPRNVC
4.3,6,779,6,779,18584,0,365,MPI_Send()
3.5,5,540,5,540,18584,0,298,MPI_Wait()
2.3,3,656,3,656,2.93692E+07,0,0,RANDLC
1.2,1,817,1,817,1.46846E+07,0,0,ICNVRT
0.5,781,781,1,0,781082,MPI_Finalize()
0.4,644,644,1,0,644499,SPARSE
0.2,0.153,310,1,3.0625,310343,INITIALIZE_MPI
0.2,309,309,1,0,309376,MPI_Init()
0.1,181,181,18584,0,10,MPI_Irecv()
0.1,107,107,750000,0,0,VECSET
0.0,5,5,1,0,5387,ALLOC_SPACE
0.0,0.755,0.755,1,0,755,MPI_Bcast()
0.0,0.216,0.216,1,0,216,MPI_Barrier()
0.0,0.0626,0.0626,1,0,63,MPI_Reduce()
0.0,0.0344,0.0344,0.0625,0,551,CHECK_TIMER_FLAG
0.0,0.0284,0.0284,0.0625,0,455,PRINT_RESULTS
0.0,0.0243,0.0248,1,2,25,GET_ACTIVE_NPROCS
0.0,0.00825,0.00825,1,0,8,TIMER_START
0.0,0.00181,0.00181,9,0,0,TIMER_CLEAR
0.0,0.00075,0.00075,1,0,1,TIMER_STOP
0.0,0.000687,0.000687,1,0,1,SETUP_SUBMATRIX_INFO
0.0,0.000313,0.000313,1,0,0,MPI_Comm_size()
0.0,0.000313,0.000313,1,0,0,SETUP_PROC_INFO
0.0,0.000188,0.000188,1,0,0,MPI_Comm_rank()
0.0,0.000188,0.000188,1,0,0,TIMER_READ
