%Time,Exclusive,Inclusive,#Call,#Subrs,Inclusive,Name
100.0,0.00597,1,436,1,1,1436934,.TAU_application
100.0,0.453,1,436,1,1334,1436929,CG
37.4,0.0354,537,1,3.00391,537088,INITIALIZE_MPI
37.3,536,536,1,0,536085,MPI_Init()
28.1,404,404,1,0,404234,MPI_Finalize()
23.6,53,339,101,102414,3361,CONJ_GRAD
16.1,231,231,34542,0,7,MPI_Wait()
10.8,4,154,1,28001,154503,MAKEA
10.2,69,147,14000,541041,11,SPRNVC
3.6,51,51,360695,0,0,RANDLC
3.2,45,45,34542,0,1,MPI_Send()
1.8,25,25,180347,0,0,ICNVRT
0.7,9,9,34542,0,0,MPI_Irecv()
0.2,2,2,14000,0,0,VECSET
0.1,0.94,0.94,1,0,940,MPI_Bcast()
0.0,0.313,0.313,1,0,313,MPI_Barrier()
0.0,0.263,0.263,1,0,263,SPARSE
0.0,0.115,0.115,1,0,115,MPI_Reduce()
0.0,0.0534,0.0534,1,0,53,ALLOC_SPACE
0.0,0.0256,0.0262,1,2,26,GET_ACTIVE_NPROCS
0.0,0.0195,0.0195,1,0,19,TIMER_START
0.0,0.00207,0.00207,0.00390625,0,531,CHECK_TIMER_FLAG
0.0,0.00154,0.00154,9,0,0,TIMER_CLEAR
0.0,0.000742,0.000742,1,0,1,TIMER_STOP
0.0,0.000469,0.000469,0.00390625,0,120,PRINT_RESULTS
0.0,0.000379,0.000379,1,0,0,MPI_Comm_size()
0.0,0.000359,0.000359,1,0,0,SETUP_SUBMATRIX_INFO
0.0,0.000289,0.000289,1,0,0,SETUP_PROC_INFO
0.0,0.000215,0.000215,1,0,0,MPI_Comm_rank()
0.0,0.000195,0.000195,1,0,0,TIMER_READ
