Name,#Call
.TAU_application,1
MPSP,1
ADI,401
MPI_Waitall(),34086
COPY_FACES,402
Y_SOLVE,401
X_SOLVE,401
Z_SOLVE,401
COMPUTE_RHS,402
MPI_Finalize(),1
SETUP_MPI,1
MPI_Init(),1
LHSX,6015
LHSZ,6015
LHSY,6015
MPI_Isend(),36096
ADD,401
TZETAR,6015
TXINVR,401
INITIALIZE,2
EXACT_SOLUTION,321454
MPI_Irecv(),36096
EXACT_RHS,1
MPI_Barrier(),2
PINVR,6015
NINVR,6015
VERIFY,1
ERROR_NORM,1
MPI_Allreduce(),2
RHS_NORM,1
MPI_Comm_dup(),2
ALLOC_SPACE,1
MPI_Bcast(),4
LHSINIT,1
MPI_Reduce(),1
MAKE_SET,1
SET_CONSTANTS,1
COMPUTE_BUFFER_SIZE,1
MPI_Comm_size(),1
MPI_Comm_rank(),1
SET_CLASS,0.00444444
