%Time,Exclusive,Inclusive,#Call,#Subrs,Inclusive,Name
100.0,0.00727,1:01.729,1,1,61729426,.TAU_application
100.0,15,1:01.729,1,781.016,61729419,CG
74.7,38,190,46,093,76,59280,606490,CONJ_GRAD
23.2,397,14,338,1,1.5E+06,14338654,MAKEA
22.0,6,560,13,570,750000,5.66392E+07,18,SPRNVC
7.6,4,682,4,682,3.77595E+07,0,0,RANDLC
7.0,4,325,4,325,19988,0,216,MPI_Wait()
5.7,3,501,3,501,19988,0,175,MPI_Send()
3.8,2,327,2,327,1.88797E+07,0,0,ICNVRT
1.2,758,758,1,0,758161,MPI_Finalize()
0.8,0.0356,517,1,3.01562,517882,INITIALIZE_MPI
0.8,517,517,1,0,517186,MPI_Init()
0.4,264,264,1,0,264718,SPARSE
0.2,106,106,750000,0,0,VECSET
0.1,77,77,19988,0,4,MPI_Irecv()
0.0,3,3,1,0,3848,ALLOC_SPACE
0.0,0.63,0.63,1,0,630,MPI_Bcast()
0.0,0.285,0.285,1,0,285,MPI_Barrier()
0.0,0.0553,0.0553,1,0,55,MPI_Reduce()
0.0,0.0235,0.0241,1,2,24,GET_ACTIVE_NPROCS
0.0,0.0101,0.0101,1,0,10,TIMER_START
0.0,0.0068,0.0068,0.015625,0,435,CHECK_TIMER_FLAG
0.0,0.0027,0.0027,0.015625,0,173,PRINT_RESULTS
0.0,0.00131,0.00131,9,0,0,TIMER_CLEAR
0.0,0.000828,0.000828,1,0,1,TIMER_STOP
0.0,0.000562,0.000562,1,0,1,SETUP_SUBMATRIX_INFO
0.0,0.000359,0.000359,1,0,0,MPI_Comm_size()
0.0,0.000266,0.000266,1,0,0,SETUP_PROC_INFO
0.0,0.000234,0.000234,1,0,0,MPI_Comm_rank()
0.0,0.000172,0.000172,1,0,0,TIMER_READ
