%Time,Exclusive,Inclusive,#Call,#Subrs,Inclusive,Name
100.0,0.00599,1:21.565,1,1,81565156,.TAU_application
100.0,39,1:21.565,1,1334.01,81565150,CG
71.1,38,116,58,025,101,102414,574507,CONJ_GRAD
27.5,519,22,438,1,3E+06,22438224,MAKEA
26.3,10,512,21,451,1.5E+06,8.80983E+07,14,SPRNVC
12.1,9,863,9,863,34542,0,286,MPI_Wait()
12.0,9,793,9,793,34542,0,284,MPI_Send()
9.0,7,307,7,307,5.87322E+07,0,0,RANDLC
4.5,3,632,3,632,2.93661E+07,0,0,ICNVRT
0.7,0.0342,566,1,3.00781,566054,INITIALIZE_MPI
0.7,565,565,1,0,565162,MPI_Init()
0.6,481,481,1,0,481044,MPI_Finalize()
0.3,258,258,34542,0,7,MPI_Irecv()
0.3,254,254,1,0,254671,SPARSE
0.3,212,212,1.5E+06,0,0,VECSET
0.0,6,6,1,0,6391,ALLOC_SPACE
0.0,1,1,1,0,1160,MPI_Barrier()
0.0,0.828,0.828,1,0,828,MPI_Bcast()
0.0,0.0686,0.0686,1,0,69,MPI_Reduce()
0.0,0.0248,0.0253,1,2,25,GET_ACTIVE_NPROCS
0.0,0.0117,0.0117,1,0,12,TIMER_START
0.0,0.0039,0.0039,0.0078125,0,499,CHECK_TIMER_FLAG
0.0,0.00169,0.00169,9,0,0,TIMER_CLEAR
0.0,0.00143,0.00143,0.0078125,0,183,PRINT_RESULTS
0.0,0.00105,0.00105,1,0,1,TIMER_STOP
0.0,0.000742,0.000742,1,0,1,SETUP_SUBMATRIX_INFO
0.0,0.000328,0.000328,1,0,0,SETUP_PROC_INFO
0.0,0.000313,0.000313,1,0,0,MPI_Comm_size()
0.0,0.000203,0.000203,1,0,0,MPI_Comm_rank()
0.0,0.000109,0.000109,1,0,0,TIMER_READ
