%Time,Exclusive,Inclusive,#Call,#Subrs,Inclusive,Name
100.0,0.00573,2,668,1,1,2668202,.TAU_application
100.0,0.467,2,668,1,120.023,2668196,MG_MPI
44.6,0.8,1,191,36,1476,33090,MG3P
31.2,569,833,326,326,2557,RESID
19.2,512,512,1,0,512007,MPI_Finalize()
19.1,2,510,940,14854.5,543,COMM3
18.8,501,501,1,0,501875,MPI_Init()
13.6,218,363,324,324,1121,PSINV
10.5,42,280,4911,4911,57,GIVE3
8.9,237,237,5037,0,47,MPI_Send()
7.3,98,195,288,288,677,RPRJ3
6.5,160,173,288,288,603,INTERP
5.5,30,145,4911,4911,30,TAKE3
4.7,126,126,5037,0,25,MPI_Wait()
3.1,79,83,5037,5037,17,READY
1.8,15,48,2,33490.9,24334,ZRAN3
1.0,27,27,413.5,0,68,ZERO3
0.6,8,14,4,8,3704,NORM2U3
0.5,0.211,12,288,378,44,COMM3_EX
0.4,11,11,6,0,1939,MPI_Barrier()
0.4,0.048,10,126,126,85,TAKE3_EX
0.3,7,7,88,0,89,MPI_Allreduce()
0.2,6,6,16384,0,0,VRANLC
0.2,4,4,5037,0,1,MPI_Irecv()
0.1,2,2,16633,0,0,RANDLC
0.0,1,1,1,0,1285,ALLOC_SPACE
0.0,0.904,0.904,7,0,129,MPI_Bcast()
0.0,0.0495,0.157,126,126,1,GIVE3_EX
0.0,0.0873,0.0873,498.875,0,0,BUBBLE
0.0,0.024,0.0421,6,118.969,7,POWER
0.0,0.0377,0.0384,1,2,38,GET_ACTIVE_NPROCS
0.0,0.0287,0.0287,2,0,14,TIMER_START
0.0,0.0151,0.0151,1,0,15,MPI_Reduce()
0.0,0.0143,0.0143,2,0,7,SETUP
0.0,0.00345,0.00345,0.0078125,0,442,CHECK_TIMER_FLAG
0.0,0.00284,0.00284,17,0,0,TIMER_CLEAR
0.0,0.00158,0.00158,2,0,1,TIMER_STOP
0.0,0.00106,0.00106,0.0078125,0,136,PRINT_RESULTS
0.0,0.00043,0.00043,1,0,0,MPI_Comm_size()
0.0,0.000242,0.000242,1,0,0,MPI_Comm_rank()
0.0,0.000172,0.000172,1.00781,0,0,TIMER_READ
